,location,quarter,year,min_price,max_price,avg_price,Risk,location,latitude,longitude
220,Amboli,Jan-Mar,2030,17129.12722,26341.24744,21735.02,High,Amboli,19.12935956,72.84341611
221,Amboli,Apr-Jun,2030,17686.88923,27198.97632,22442.76,High,Amboli,19.12935956,72.84341611
222,Amboli,Jul-Sep,2030,17766.84242,27321.92869,22544.212,High,Amboli,19.12935956,72.84341611
223,Amboli,Oct-Dec,2030,17643.35678,27132.03192,22387.522,High,Amboli,19.12935956,72.84341611
224,Andheri,Jan-Mar,2024,17547.79351,29326.64309,23437.26,Low,Andheri,19.1196976,72.8464205
225,Andheri,Apr-Jun,2024,17702.26059,29584.79527,23643.57,Low,Andheri,19.1196976,72.8464205
226,Andheri,Jul-Sep,2024,17941.31733,29984.31739,23962.86,Low,Andheri,19.1196976,72.8464205
227,Andheri,Oct-Dec,2024,18006.20085,30092.75357,24049.52,Low,Andheri,19.1196976,72.8464205
228,Andheri,Jan-Mar,2025,18207.29033,30428.82313,24318.1,Low,Andheri,19.1196976,72.8464205
229,Andheri,Apr-Jun,2025,18030.00245,30132.53185,24081.31,Low,Andheri,19.1196976,72.8464205
230,Andheri,Jul-Sep,2025,17575.86278,29373.55368,23474.75,Low,Andheri,19.1196976,72.8464205
231,Andheri,Oct-Dec,2025,16478.38352,27539.39816,22008.93,Low,Andheri,19.1196976,72.8464205
232,Andheri,Jan-Mar,2026,16024.77543,26781.3084,21403.08,Low,Andheri,19.1196976,72.8464205
233,Andheri,Apr-Jun,2026,15948.50399,26653.84021,21301.21,Low,Andheri,19.1196976,72.8464205
234,Andheri,Jul-Sep,2026,15776.64428,26366.62073,21071.67,Low,Andheri,19.1196976,72.8464205
235,Andheri,Oct-Dec,2026,15873.70002,26528.82453,21201.3,Low,Andheri,19.1196976,72.8464205
236,Andheri,Jan-Mar,2027,15865.29197,26514.77263,21190.07,Low,Andheri,19.1196976,72.8464205
237,Andheri,Apr-Jun,2027,15731.4145,26291.03073,21011.26,Low,Andheri,19.1196976,72.8464205
238,Andheri,Jul-Sep,2027,15562.54216,26008.80386,20785.71,Low,Andheri,19.1196976,72.8464205
239,Andheri,Oct-Dec,2027,15828.69485,26453.60992,21141.19,Low,Andheri,19.1196976,72.8464205
240,Andheri,Jan-Mar,2028,16296.60336,27235.59918,21766.14,Low,Andheri,19.1196976,72.8464205
241,Andheri,Apr-Jun,2028,16292.12606,27228.1165,21760.16,Low,Andheri,19.1196976,72.8464205
242,Andheri,Jul-Sep,2028,16436.06623,27468.67565,21952.41,Low,Andheri,19.1196976,72.8464205
243,Andheri,Oct-Dec,2028,16505.65915,27584.98239,22045.36,Low,Andheri,19.1196976,72.8464205
244,Andheri,Jan-Mar,2029,16531.54218,27628.23924,22079.93,Low,Andheri,19.1196976,72.8464205
245,Andheri,Apr-Jun,2029,16653.26054,27831.66031,22242.5,Low,Andheri,19.1196976,72.8464205
246,Andheri,Jul-Sep,2029,16855.24847,28169.23141,22512.28,Low,Andheri,19.1196976,72.8464205
247,Andheri,Oct-Dec,2029,16854.95647,28168.74341,22511.89,Low,Andheri,19.1196976,72.8464205
248,Andheri,Jan-Mar,2030,17547.79351,29326.64309,23437.26,Low,Andheri,19.1196976,72.8464205
249,Andheri,Apr-Jun,2030,17702.26059,29584.79527,23643.57,Low,Andheri,19.1196976,72.8464205
250,Andheri,Jul-Sep,2030,17941.31733,29984.31739,23962.86,Low,Andheri,19.1196976,72.8464205
251,Andheri,Oct-Dec,2030,18006.20085,30092.75357,24049.52,Low,Andheri,19.1196976,72.8464205
252,Andheri East,Jan-Mar,2024,15483.63,24729.40345,20106.58,Low,Andheri East,19.1158835,72.854202
253,Andheri East,Apr-Jun,2024,15604.53221,24922.50025,20263.58,Low,Andheri East,19.1158835,72.854202
254,Andheri East,Jul-Sep,2024,15674.7556,25034.65628,20354.77,Low,Andheri East,19.1158835,72.854202
255,Andheri East,Oct-Dec,2024,16095.21805,25706.19039,20900.77,Low,Andheri East,19.1158835,72.854202
256,Andheri East,Jan-Mar,2025,15945.33782,25466.81185,20706.14,Low,Andheri East,19.1158835,72.854202
257,Andheri East,Apr-Jun,2025,15977.21904,25517.73037,20747.54,Low,Andheri East,19.1158835,72.854202
258,Andheri East,Jul-Sep,2025,14170.2733,22631.79922,18401.09417,Low,Andheri East,19.1158835,72.854202
259,Andheri East,Oct-Dec,2025,14089.32721,22502.51763,18295.98,Low,Andheri East,19.1158835,72.854202
260,Andheri East,Jan-Mar,2026,13962.15657,22299.40931,18130.84,Low,Andheri East,19.1158835,72.854202
261,Andheri East,Apr-Jun,2026,13981.64724,22330.53848,18156.15,Low,Andheri East,19.1158835,72.854202
262,Andheri East,Jul-Sep,2026,13946.10045,22273.76556,18109.99,Low,Andheri East,19.1158835,72.854202
263,Andheri East,Oct-Dec,2026,13987.79246,22340.35321,18164.13,Low,Andheri East,19.1158835,72.854202
264,Andheri East,Jan-Mar,2027,13918.23904,22229.2672,18073.81,Low,Andheri East,19.1158835,72.854202
265,Andheri East,Apr-Jun,2027,13963.84304,22302.10282,18133.03,Low,Andheri East,19.1158835,72.854202
266,Andheri East,Jul-Sep,2027,13881.1906,22170.09594,18025.7,Low,Andheri East,19.1158835,72.854202
267,Andheri East,Oct-Dec,2027,13869.23129,22150.99535,18010.17,Low,Andheri East,19.1158835,72.854202
268,Andheri East,Jan-Mar,2028,14197.36142,22675.06253,18436.27,Low,Andheri East,19.1158835,72.854202
269,Andheri East,Apr-Jun,2028,14377.12837,22962.17411,18669.71,Low,Andheri East,19.1158835,72.854202
270,Andheri East,Jul-Sep,2028,14278.40184,22804.49479,18541.50667,Low,Andheri East,19.1158835,72.854202
271,Andheri East,Oct-Dec,2028,14458.29457,23091.80726,18775.11,Low,Andheri East,19.1158835,72.854202
272,Andheri East,Jan-Mar,2029,14707.41472,23489.68506,19098.61,Low,Andheri East,19.1158835,72.854202
273,Andheri East,Apr-Jun,2029,14877.5095,23761.3489,19319.49,Low,Andheri East,19.1158835,72.854202
274,Andheri East,Jul-Sep,2029,15093.60102,24106.47561,19600.1,Low,Andheri East,19.1158835,72.854202
275,Andheri East,Oct-Dec,2029,15246.9928,24351.46257,19799.29,Low,Andheri East,19.1158835,72.854202
276,Andheri East,Jan-Mar,2030,15483.63,24729.40345,20106.58,Low,Andheri East,19.1158835,72.854202
277,Andheri East,Apr-Jun,2030,15604.53221,24922.50025,20263.58,Low,Andheri East,19.1158835,72.854202
278,Andheri East,Jul-Sep,2030,15674.7556,25034.65628,20354.77,Low,Andheri East,19.1158835,72.854202
279,Andheri East,Oct-Dec,2030,16095.21805,25706.19039,20900.77,Low,Andheri East,19.1158835,72.854202
280,Andheri Kurla Road,Jan-Mar,2024,16141.54258,29010.99607,22326.76,Low,Andheri Kurla Road,19.12063715,72.8486369
281,Andheri Kurla Road,Apr-Jun,2024,16718.19666,30047.40936,23124.38,Low,Andheri Kurla Road,19.12063715,72.8486369
282,Andheri Kurla Road,Jul-Sep,2024,17096.50435,30727.33712,23647.65,Low,Andheri Kurla Road,19.12063715,72.8486369
283,Andheri Kurla Road,Oct-Dec,2024,17390.37655,31255.51003,24054.13,Low,Andheri Kurla Road,19.12063715,72.8486369
284,Andheri Kurla Road,Jan-Mar,2025,14902.54821,26784.16672,20613,Low,Andheri Kurla Road,19.12063715,72.8486369
285,Andheri Kurla Road,Apr-Jun,2025,15058.49973,27064.45647,20828.71,Low,Andheri Kurla Road,19.12063715,72.8486369
286,Andheri Kurla Road,Jul-Sep,2025,13065.52568,23482.5087,18072.05567,Low,Andheri Kurla Road,19.12063715,72.8486369
287,Andheri Kurla Road,Oct-Dec,2025,13513.05639,24286.85015,18691.074,Low,Andheri Kurla Road,19.12063715,72.8486369
288,Andheri Kurla Road,Jan-Mar,2026,11009.20598,19786.71058,15227.7825,Low,Andheri Kurla Road,19.12063715,72.8486369
289,Andheri Kurla Road,Apr-Jun,2026,10958.59819,19695.75382,15157.7825,Low,Andheri Kurla Road,19.12063715,72.8486369
290,Andheri Kurla Road,Jul-Sep,2026,10985.29801,19743.74109,15194.71333,Low,Andheri Kurla Road,19.12063715,72.8486369
291,Andheri Kurla Road,Oct-Dec,2026,11328.93876,20361.36239,15670.0325,Low,Andheri Kurla Road,19.12063715,72.8486369
292,Andheri Kurla Road,Jan-Mar,2027,11733.77759,21088.97423,16230,Low,Andheri Kurla Road,19.12063715,72.8486369
293,Andheri Kurla Road,Apr-Jun,2027,11845.83769,21290.37848,16385,Low,Andheri Kurla Road,19.12063715,72.8486369
294,Andheri Kurla Road,Jul-Sep,2027,12149.00486,21835.25711,16804.33667,Low,Andheri Kurla Road,19.12063715,72.8486369
295,Andheri Kurla Road,Oct-Dec,2027,12424.21244,22329.8843,17185,Low,Andheri Kurla Road,19.12063715,72.8486369
296,Andheri Kurla Road,Jan-Mar,2028,13176.31649,23681.63167,18225.3,Low,Andheri Kurla Road,19.12063715,72.8486369
297,Andheri Kurla Road,Apr-Jun,2028,13369.4069,24028.67069,18492.38,Low,Andheri Kurla Road,19.12063715,72.8486369
298,Andheri Kurla Road,Jul-Sep,2028,13480.61631,24228.546,18646.20333,Low,Andheri Kurla Road,19.12063715,72.8486369
299,Andheri Kurla Road,Oct-Dec,2028,13917.79532,25014.28246,19250.90333,Low,Andheri Kurla Road,19.12063715,72.8486369
300,Andheri Kurla Road,Jan-Mar,2029,14796.4309,26593.44339,20466.22,Low,Andheri Kurla Road,19.12063715,72.8486369
301,Andheri Kurla Road,Apr-Jun,2029,14901.72402,26782.68542,20611.86,Low,Andheri Kurla Road,19.12063715,72.8486369
302,Andheri Kurla Road,Jul-Sep,2029,15305.37176,27508.15653,21170.18,Low,Andheri Kurla Road,19.12063715,72.8486369
303,Andheri Kurla Road,Oct-Dec,2029,15528.32799,27908.87303,21478.57,Low,Andheri Kurla Road,19.12063715,72.8486369
304,Andheri Kurla Road,Jan-Mar,2030,16141.54258,29010.99607,22326.76,Low,Andheri Kurla Road,19.12063715,72.8486369
305,Andheri Kurla Road,Apr-Jun,2030,16718.19666,30047.40936,23124.38,Low,Andheri Kurla Road,19.12063715,72.8486369
306,Andheri Kurla Road,Jul-Sep,2030,17096.50435,30727.33712,23647.65,Low,Andheri Kurla Road,19.12063715,72.8486369
307,Andheri Kurla Road,Oct-Dec,2030,17390.37655,31255.51003,24054.13,Low,Andheri Kurla Road,19.12063715,72.8486369
308,Andheri West,Jan-Mar,2024,19137.66362,31301.37019,25219.6,Low,Andheri West,19.1172495,72.833968
309,Andheri West,Apr-Jun,2024,19213.45664,31425.3365,25319.48,Low,Andheri West,19.1172495,72.833968
310,Andheri West,Jul-Sep,2024,19623.67085,32096.27873,25860.06,Low,Andheri West,19.1172495,72.833968
311,Andheri West,Oct-Dec,2024,19463.82861,31834.84236,25649.42,Low,Andheri West,19.1172495,72.833968
312,Andheri West,Jan-Mar,2025,19494.18224,31884.48847,25689.42,Low,Andheri West,19.1172495,72.833968
313,Andheri West,Apr-Jun,2025,19447.55147,31808.21964,25627.97,Low,Andheri West,19.1172495,72.833968
314,Andheri West,Jul-Sep,2025,19680.66739,32189.5017,25935.17,Low,Andheri West,19.1172495,72.833968
315,Andheri West,Oct-Dec,2025,18388.16406,30075.49625,24231.91,Low,Andheri West,19.1172495,72.833968
316,Andheri West,Jan-Mar,2026,17736.95717,29010.3888,23373.75,Low,Andheri West,19.1172495,72.833968
317,Andheri West,Apr-Jun,2026,17623.16897,28824.27798,23223.8,Low,Andheri West,19.1172495,72.833968
318,Andheri West,Jul-Sep,2026,17647.71748,28864.42926,23256.15,Low,Andheri West,19.1172495,72.833968
319,Andheri West,Oct-Dec,2026,17606.26959,28796.63751,23201.53,Low,Andheri West,19.1172495,72.833968
320,Andheri West,Jan-Mar,2027,17389.46875,28442.04024,22915.83,Low,Andheri West,19.1172495,72.833968
321,Andheri West,Apr-Jun,2027,17141.65408,28036.71706,22589.26,Low,Andheri West,19.1172495,72.833968
322,Andheri West,Jul-Sep,2027,17288.61121,28277.07866,22782.92,Low,Andheri West,19.1172495,72.833968
323,Andheri West,Oct-Dec,2027,17486.1982,28600.24995,23043.3,Low,Andheri West,19.1172495,72.833968
324,Andheri West,Jan-Mar,2028,17953.50759,29364.5765,23659.12,Low,Andheri West,19.1172495,72.833968
325,Andheri West,Apr-Jun,2028,17940.32652,29343.01768,23641.75,Low,Andheri West,19.1172495,72.833968
326,Andheri West,Jul-Sep,2028,18193.97668,29757.88532,23976.01,Low,Andheri West,19.1172495,72.833968
327,Andheri West,Oct-Dec,2028,18258.91828,29864.10315,24061.59,Low,Andheri West,19.1172495,72.833968
328,Andheri West,Jan-Mar,2029,18446.76175,30171.33805,24309.13,Low,Andheri West,19.1172495,72.833968
329,Andheri West,Apr-Jun,2029,18414.95114,30119.30894,24267.21,Low,Andheri West,19.1172495,72.833968
330,Andheri West,Jul-Sep,2029,18551.77016,30343.08874,24447.51,Low,Andheri West,19.1172495,72.833968
331,Andheri West,Oct-Dec,2029,18783.05727,30721.37961,24752.3,Low,Andheri West,19.1172495,72.833968
332,Andheri West,Jan-Mar,2030,19137.66362,31301.37019,25219.6,Low,Andheri West,19.1172495,72.833968
333,Andheri West,Apr-Jun,2030,19213.45664,31425.3365,25319.48,Low,Andheri West,19.1172495,72.833968
334,Andheri West,Jul-Sep,2030,19623.67085,32096.27873,25860.06,Low,Andheri West,19.1172495,72.833968
335,Andheri West,Oct-Dec,2030,19463.82861,31834.84236,25649.42,Low,Andheri West,19.1172495,72.833968
336,Antop Hill Road,Jan-Mar,2024,8016.16814,18337.81615,13139.2275,Moderate,Antop Hill Road,19.02675465,72.86421001
337,Antop Hill Road,Apr-Jun,2024,8139.718341,18620.45005,13341.7375,Moderate,Antop Hill Road,19.02675465,72.86421001
338,Antop Hill Road,Jul-Sep,2024,8231.527979,18830.47412,13492.22183,Moderate,Antop Hill Road,19.02675465,72.86421001
339,Antop Hill Road,Oct-Dec,2024,5950.985324,13613.49623,9754.205333,Moderate,Antop Hill Road,19.02675465,72.86421001
340,Antop Hill Road,Jan-Mar,2025,8789.489643,20106.8693,14406.77167,Moderate,Antop Hill Road,19.02675465,72.86421001
341,Antop Hill Road,Apr-Jun,2025,8604.588356,19683.88843,14103.70167,Moderate,Antop Hill Road,19.02675465,72.86421001
342,Antop Hill Road,Jul-Sep,2025,9409.708992,21525.6854,15423.3675,Moderate,Antop Hill Road,19.02675465,72.86421001
343,Antop Hill Road,Oct-Dec,2025,4965.147122,11358.28908,8138.327,Moderate,Antop Hill Road,19.02675465,72.86421001
344,Antop Hill Road,Jan-Mar,2026,3679.225688,8416.610412,6030.585,Moderate,Antop Hill Road,19.02675465,72.86421001
345,Antop Hill Road,Apr-Jun,2026,3615.165784,8270.066736,5925.585,Moderate,Antop Hill Road,19.02675465,72.86421001
346,Antop Hill Road,Jul-Sep,2026,3764.368419,8611.38324,6170.141667,Moderate,Antop Hill Road,19.02675465,72.86421001
347,Antop Hill Road,Oct-Dec,2026,3890.876561,8900.783739,6377.5,Moderate,Antop Hill Road,19.02675465,72.86421001
348,Antop Hill Road,Jan-Mar,2027,4467.415699,10219.67682,7322.5,Moderate,Antop Hill Road,19.02675465,72.86421001
349,Antop Hill Road,Apr-Jun,2027,4586.384092,10491.82936,7517.5,Moderate,Antop Hill Road,19.02675465,72.86421001
350,Antop Hill Road,Jul-Sep,2027,4738.637198,10840.12414,7767.056667,Moderate,Antop Hill Road,19.02675465,72.86421001
351,Antop Hill Road,Oct-Dec,2027,5135.468985,11747.91801,8417.5,Moderate,Antop Hill Road,19.02675465,72.86421001
352,Antop Hill Road,Jan-Mar,2028,5850.804582,13384.32239,9590,Moderate,Antop Hill Road,19.02675465,72.86421001
353,Antop Hill Road,Apr-Jun,2028,5851.518392,13385.95531,9591.17,Moderate,Antop Hill Road,19.02675465,72.86421001
354,Antop Hill Road,Jul-Sep,2028,6365.690129,14562.17649,10433.94417,Moderate,Antop Hill Road,19.02675465,72.86421001
355,Antop Hill Road,Oct-Dec,2028,6110.09467,13977.47537,10015,Moderate,Antop Hill Road,19.02675465,72.86421001
356,Antop Hill Road,Jan-Mar,2029,6961.176254,15924.41277,11410,Moderate,Antop Hill Road,19.02675465,72.86421001
357,Antop Hill Road,Apr-Jun,2029,7141.867891,16337.76363,11706.17,Moderate,Antop Hill Road,19.02675465,72.86421001
358,Antop Hill Road,Jul-Sep,2029,7489.345589,17132.65491,12275.7175,Moderate,Antop Hill Road,19.02675465,72.86421001
359,Antop Hill Road,Oct-Dec,2029,7285.404783,16666.11916,11941.44,Moderate,Antop Hill Road,19.02675465,72.86421001
360,Antop Hill Road,Jan-Mar,2030,8016.16814,18337.81615,13139.2275,Moderate,Antop Hill Road,19.02675465,72.86421001
361,Antop Hill Road,Apr-Jun,2030,8139.718341,18620.45005,13341.7375,Moderate,Antop Hill Road,19.02675465,72.86421001
362,Antop Hill Road,Jul-Sep,2030,8231.527979,18830.47412,13492.22183,Moderate,Antop Hill Road,19.02675465,72.86421001
363,Antop Hill Road,Oct-Dec,2030,5950.985324,13613.49623,9754.205333,Moderate,Antop Hill Road,19.02675465,72.86421001
364,Azad Nagar Andheri West,Jan-Mar,2024,17320.90729,26290.38994,21637.6,Moderate,Azad Nagar Andheri West,19.12691015,72.8376484
365,Azad Nagar Andheri West,Apr-Jun,2024,17831.21028,27064.94894,22275.08,Moderate,Azad Nagar Andheri West,19.12691015,72.8376484
366,Azad Nagar Andheri West,Jul-Sep,2024,17884.47958,27145.80328,22341.625,Moderate,Azad Nagar Andheri West,19.12691015,72.8376484
367,Azad Nagar Andheri West,Oct-Dec,2024,17066.88851,25904.82971,21320.275,Moderate,Azad Nagar Andheri West,19.12691015,72.8376484
368,Azad Nagar Andheri West,Jan-Mar,2025,17011.16447,25820.24947,21250.6635,Moderate,Azad Nagar Andheri West,19.12691015,72.8376484
369,Azad Nagar Andheri West,Apr-Jun,2025,16995.31457,25796.19182,21230.8635,Moderate,Azad Nagar Andheri West,19.12691015,72.8376484
370,Azad Nagar Andheri West,Jul-Sep,2025,16211.46298,24606.42944,20251.6615,Moderate,Azad Nagar Andheri West,19.12691015,72.8376484
371,Azad Nagar Andheri West,Oct-Dec,2025,12226.99429,18558.63796,15274.189,Moderate,Azad Nagar Andheri West,19.12691015,72.8376484
372,Azad Nagar Andheri West,Jan-Mar,2026,10811.09401,16409.52592,13505.42,Moderate,Azad Nagar Andheri West,19.12691015,72.8376484
373,Azad Nagar Andheri West,Apr-Jun,2026,10746.71777,16311.813,13425,Moderate,Azad Nagar Andheri West,19.12691015,72.8376484
374,Azad Nagar Andheri West,Jul-Sep,2026,11018.2475,16723.95206,13764.2,Moderate,Azad Nagar Andheri West,19.12691015,72.8376484
375,Azad Nagar Andheri West,Oct-Dec,2026,11257.03677,17086.3963,14062.5,Moderate,Azad Nagar Andheri West,19.12691015,72.8376484
376,Azad Nagar Andheri West,Jan-Mar,2027,11931.79456,18110.5716,14905.42,Moderate,Azad Nagar Andheri West,19.12691015,72.8376484
377,Azad Nagar Andheri West,Apr-Jun,2027,12039.5259,18274.09069,15040,Moderate,Azad Nagar Andheri West,19.12691015,72.8376484
378,Azad Nagar Andheri West,Jul-Sep,2027,12427.76859,18863.38151,15525,Moderate,Azad Nagar Andheri West,19.12691015,72.8376484
379,Azad Nagar Andheri West,Oct-Dec,2027,12641.90245,19188.40274,15792.5,Moderate,Azad Nagar Andheri West,19.12691015,72.8376484
380,Azad Nagar Andheri West,Jan-Mar,2028,14064.80791,21348.14753,17570.02,Moderate,Azad Nagar Andheri West,19.12691015,72.8376484
381,Azad Nagar Andheri West,Apr-Jun,2028,14280.75089,21675.91473,17839.78,Moderate,Azad Nagar Andheri West,19.12691015,72.8376484
382,Azad Nagar Andheri West,Jul-Sep,2028,14851.75503,22542.60844,18553.089,Moderate,Azad Nagar Andheri West,19.12691015,72.8376484
383,Azad Nagar Andheri West,Oct-Dec,2028,14405.93314,21865.92153,17996.16,Moderate,Azad Nagar Andheri West,19.12691015,72.8376484
384,Azad Nagar Andheri West,Jan-Mar,2029,15941.72517,24197.01023,19914.7,Moderate,Azad Nagar Andheri West,19.12691015,72.8376484
385,Azad Nagar Andheri West,Apr-Jun,2029,16255.44127,24673.18151,20306.6,Moderate,Azad Nagar Andheri West,19.12691015,72.8376484
386,Azad Nagar Andheri West,Jul-Sep,2029,16821.49111,25532.35538,21013.72,Moderate,Azad Nagar Andheri West,19.12691015,72.8376484
387,Azad Nagar Andheri West,Oct-Dec,2029,16838.52576,25558.21128,21035,Moderate,Azad Nagar Andheri West,19.12691015,72.8376484
388,Azad Nagar Andheri West,Jan-Mar,2030,17320.90729,26290.38994,21637.6,Moderate,Azad Nagar Andheri West,19.12691015,72.8376484
389,Azad Nagar Andheri West,Apr-Jun,2030,17831.21028,27064.94894,22275.08,Moderate,Azad Nagar Andheri West,19.12691015,72.8376484
390,Azad Nagar Andheri West,Jul-Sep,2030,17884.47958,27145.80328,22341.625,Moderate,Azad Nagar Andheri West,19.12691015,72.8376484
391,Azad Nagar Andheri West,Oct-Dec,2030,17066.88851,25904.82971,21320.275,Moderate,Azad Nagar Andheri West,19.12691015,72.8376484
392,Babrekar Nagar Kandivali West,Jan-Mar,2024,11117.34789,16736.7885,13832.6,Moderate,Babrekar Nagar Kandivali West,19.20320179,72.82352584
393,Babrekar Nagar Kandivali West,Apr-Jun,2024,11013.501,16580.45054,13703.39,Moderate,Babrekar Nagar Kandivali West,19.20320179,72.82352584
394,Babrekar Nagar Kandivali West,Jul-Sep,2024,10749.73637,16183.36189,13375.20467,Moderate,Babrekar Nagar Kandivali West,19.20320179,72.82352584
395,Babrekar Nagar Kandivali West,Oct-Dec,2024,10904.14443,16415.81796,13567.32467,Moderate,Babrekar Nagar Kandivali West,19.20320179,72.82352584
396,Babrekar Nagar Kandivali West,Jan-Mar,2025,10696.80923,16103.68188,13309.35083,Moderate,Babrekar Nagar Kandivali West,19.20320179,72.82352584
397,Babrekar Nagar Kandivali West,Apr-Jun,2025,10310.37251,15521.91455,12828.5325,Moderate,Babrekar Nagar Kandivali West,19.20320179,72.82352584
398,Babrekar Nagar Kandivali West,Jul-Sep,2025,9484.408622,14278.45406,11800.83883,Moderate,Babrekar Nagar Kandivali West,19.20320179,72.82352584
399,Babrekar Nagar Kandivali West,Oct-Dec,2025,9379.777446,14120.93539,11670.653,Moderate,Babrekar Nagar Kandivali West,19.20320179,72.82352584
400,Babrekar Nagar Kandivali West,Jan-Mar,2026,5983.59347,9008.09612,7445,Moderate,Babrekar Nagar Kandivali West,19.20320179,72.82352584
401,Babrekar Nagar Kandivali West,Apr-Jun,2026,6240.779489,9395.28091,7765,Moderate,Babrekar Nagar Kandivali West,19.20320179,72.82352584
402,Babrekar Nagar Kandivali West,Jul-Sep,2026,6626.558518,9976.058094,8245,Moderate,Babrekar Nagar Kandivali West,19.20320179,72.82352584
403,Babrekar Nagar Kandivali West,Oct-Dec,2026,7060.559924,10629.43243,8785,Moderate,Babrekar Nagar Kandivali West,19.20320179,72.82352584
404,Babrekar Nagar Kandivali West,Jan-Mar,2027,7783.895603,11718.38965,9685,Moderate,Babrekar Nagar Kandivali West,19.20320179,72.82352584
405,Babrekar Nagar Kandivali West,Apr-Jun,2027,8089.304,12178.17158,10065,Moderate,Babrekar Nagar Kandivali West,19.20320179,72.82352584
406,Babrekar Nagar Kandivali West,Jul-Sep,2027,8499.194218,12795.24734,10575,Moderate,Babrekar Nagar Kandivali West,19.20320179,72.82352584
407,Babrekar Nagar Kandivali West,Oct-Dec,2027,8760.398768,13188.4819,10900,Moderate,Babrekar Nagar Kandivali West,19.20320179,72.82352584
408,Babrekar Nagar Kandivali West,Jan-Mar,2028,9753.426135,14683.45077,12135.56,Moderate,Babrekar Nagar Kandivali West,19.20320179,72.82352584
409,Babrekar Nagar Kandivali West,Apr-Jun,2028,9859.595739,14843.28549,12267.66,Moderate,Babrekar Nagar Kandivali West,19.20320179,72.82352584
410,Babrekar Nagar Kandivali West,Jul-Sep,2028,10013.73589,15075.33824,12459.44667,Moderate,Babrekar Nagar Kandivali West,19.20320179,72.82352584
