,Unnamed: 0,location,year,quarter,avg_price,max_price,min_price,location.1,latitude,longitude,Locality,Risk
825,825,Baner Road,2027,Apr-Jun,7113.29,8654.920648,5571.554899,Baner Road,18.55470182,73.80064991,Baner Road,Moderate
826,826,Baner Road,2027,Jul-Sep,7139.73,8687.090867,5592.264291,Baner Road,18.55470182,73.80064991,Baner Road,Moderate
827,827,Baner Road,2027,Oct-Dec,6852.58,8337.708168,5367.351207,Baner Road,18.55470182,73.80064991,Baner Road,Moderate
828,828,Baner Road,2028,Jan-Mar,6983.54,8497.050527,5469.926925,Baner Road,18.55470182,73.80064991,Baner Road,Moderate
829,829,Baner Road,2028,Apr-Jun,6958.4,8466.46205,5450.235771,Baner Road,18.55470182,73.80064991,Baner Road,Moderate
830,830,Baner Road,2028,Jul-Sep,7093.24,8630.525303,5555.850537,Baner Road,18.55470182,73.80064991,Baner Road,Moderate
831,831,Baner Road,2028,Oct-Dec,7260.5,8834.034794,5686.85859,Baner Road,18.55470182,73.80064991,Baner Road,Moderate
832,832,Baner Road,2029,Jan-Mar,7629.45,9282.945632,5975.842335,Baner Road,18.55470182,73.80064991,Baner Road,Moderate
833,833,Baner Road,2029,Apr-Jun,7777.13,9462.63164,6091.514159,Baner Road,18.55470182,73.80064991,Baner Road,Moderate
834,834,Baner Road,2029,Jul-Sep,8043.215,9786.384019,6299.927872,Baner Road,18.55470182,73.80064991,Baner Road,Moderate
835,835,Baner Road,2029,Oct-Dec,8095.2125,9849.650698,6340.65543,Baner Road,18.55470182,73.80064991,Baner Road,Moderate
836,836,Baner Road,2030,Jan-Mar,8181.61,9954.772731,6408.327128,Baner Road,18.55470182,73.80064991,Baner Road,Moderate
837,837,Baner Road,2030,Apr-Jun,8452.9,10284.85817,6620.817709,Baner Road,18.55470182,73.80064991,Baner Road,Moderate
838,838,Baner Road,2030,Jul-Sep,8912.375,10843.91307,6980.706057,Baner Road,18.55470182,73.80064991,Baner Road,Moderate
839,839,Baner Road,2030,Oct-Dec,8900.1575,10829.04773,6971.136579,Baner Road,18.55470182,73.80064991,Baner Road,Moderate
840,840,Bavdhan,2024,Jan-Mar,7694.43,9232.905214,6155.790472,Bavdhan,18.5209541,73.7780873,Bavdhan,Low
841,841,Bavdhan,2024,Apr-Jun,7758.38,9309.6418,6206.95252,Bavdhan,18.5209541,73.7780873,Bavdhan,Low
842,842,Bavdhan,2024,Jul-Sep,7728.07,9273.271418,6182.703549,Bavdhan,18.5209541,73.7780873,Bavdhan,Low
843,843,Bavdhan,2024,Oct-Dec,7931.623333,9517.524551,6345.552736,Bavdhan,18.5209541,73.7780873,Bavdhan,Low
844,844,Bavdhan,2025,Jan-Mar,8095.31,9713.939812,6476.507313,Bavdhan,18.5209541,73.7780873,Bavdhan,Low
845,845,Bavdhan,2025,Apr-Jun,8095.4,9714.047807,6476.579316,Bavdhan,18.5209541,73.7780873,Bavdhan,Low
846,846,Bavdhan,2025,Jul-Sep,6990.758333,8388.536781,5592.830598,Bavdhan,18.5209541,73.7780873,Bavdhan,Low
847,847,Bavdhan,2025,Oct-Dec,7455.781667,8946.539955,5964.86416,Bavdhan,18.5209541,73.7780873,Bavdhan,Low
848,848,Bavdhan,2026,Jan-Mar,6710.38,8052.09775,5368.51895,Bavdhan,18.5209541,73.7780873,Bavdhan,Low
849,849,Bavdhan,2026,Apr-Jun,6812.66,8174.82829,5450.346226,Bavdhan,18.5209541,73.7780873,Bavdhan,Low
850,850,Bavdhan,2026,Jul-Sep,6912.16,8294.222978,5529.949413,Bavdhan,18.5209541,73.7780873,Bavdhan,Low
851,851,Bavdhan,2026,Oct-Dec,6799.99,8159.624966,5440.20982,Bavdhan,18.5209541,73.7780873,Bavdhan,Low
852,852,Bavdhan,2027,Jan-Mar,6739.75,8087.340182,5392.015891,Bavdhan,18.5209541,73.7780873,Bavdhan,Low
853,853,Bavdhan,2027,Apr-Jun,6759.88,8111.495107,5408.120536,Bavdhan,18.5209541,73.7780873,Bavdhan,Low
854,854,Bavdhan,2027,Jul-Sep,6815.68,8178.452128,5452.762323,Bavdhan,18.5209541,73.7780873,Bavdhan,Low
855,855,Bavdhan,2027,Oct-Dec,6763.47,8115.802916,5410.992651,Bavdhan,18.5209541,73.7780873,Bavdhan,Low
856,856,Bavdhan,2028,Jan-Mar,6801.02,8160.860911,5441.033853,Bavdhan,18.5209541,73.7780873,Bavdhan,Low
857,857,Bavdhan,2028,Apr-Jun,6727.23,8072.31685,5381.99949,Bavdhan,18.5209541,73.7780873,Bavdhan,Low
858,858,Bavdhan,2028,Jul-Sep,6808.91,8170.32849,5447.346106,Bavdhan,18.5209541,73.7780873,Bavdhan,Low
859,859,Bavdhan,2028,Oct-Dec,7061,8472.823031,5649.026181,Bavdhan,18.5209541,73.7780873,Bavdhan,Low
860,860,Bavdhan,2029,Jan-Mar,7509.74,9011.287074,6008.032555,Bavdhan,18.5209541,73.7780873,Bavdhan,Low
861,861,Bavdhan,2029,Apr-Jun,7587.57,9104.678919,6070.299049,Bavdhan,18.5209541,73.7780873,Bavdhan,Low
862,862,Bavdhan,2029,Jul-Sep,7555.5,9066.196631,6044.642021,Bavdhan,18.5209541,73.7780873,Bavdhan,Low
863,863,Bavdhan,2029,Oct-Dec,7596.99,9115.982416,6077.83535,Bavdhan,18.5209541,73.7780873,Bavdhan,Low
864,864,Bavdhan,2030,Jan-Mar,7694.43,9232.905214,6155.790472,Bavdhan,18.5209541,73.7780873,Bavdhan,Low
865,865,Bavdhan,2030,Apr-Jun,7758.38,9309.6418,6206.95252,Bavdhan,18.5209541,73.7780873,Bavdhan,Low
866,866,Bavdhan,2030,Jul-Sep,7728.07,9273.271418,6182.703549,Bavdhan,18.5209541,73.7780873,Bavdhan,Low
867,867,Bavdhan,2030,Oct-Dec,7931.623333,9517.524551,6345.552736,Bavdhan,18.5209541,73.7780873,Bavdhan,Low
868,868,Bhagwan Tatyasaheb Kawade Road,2024,Jan-Mar,7571.92,9099.625777,6044.291675,Bhagwan Tatyasaheb Kawade Road,18.5180387,73.907525,Bhagwan Tatyasaheb Kawade Road,Moderate
869,869,Bhagwan Tatyasaheb Kawade Road,2024,Apr-Jun,7577.5,9106.331594,6048.745915,Bhagwan Tatyasaheb Kawade Road,18.5180387,73.907525,Bhagwan Tatyasaheb Kawade Road,Moderate
870,870,Bhagwan Tatyasaheb Kawade Road,2024,Jul-Sep,7712.04,9268.0163,6156.142586,Bhagwan Tatyasaheb Kawade Road,18.5180387,73.907525,Bhagwan Tatyasaheb Kawade Road,Moderate
871,871,Bhagwan Tatyasaheb Kawade Road,2024,Oct-Dec,7866.278,9453.373261,6279.263203,Bhagwan Tatyasaheb Kawade Road,18.5180387,73.907525,Bhagwan Tatyasaheb Kawade Road,Moderate
872,872,Bhagwan Tatyasaheb Kawade Road,2025,Jan-Mar,8271.76,9940.665052,6602.939559,Bhagwan Tatyasaheb Kawade Road,18.5180387,73.907525,Bhagwan Tatyasaheb Kawade Road,Moderate
873,873,Bhagwan Tatyasaheb Kawade Road,2025,Apr-Jun,8328.67,10009.05718,6648.368016,Bhagwan Tatyasaheb Kawade Road,18.5180387,73.907525,Bhagwan Tatyasaheb Kawade Road,Moderate
874,874,Bhagwan Tatyasaheb Kawade Road,2025,Jul-Sep,8042.428333,9665.063573,6419.875358,Bhagwan Tatyasaheb Kawade Road,18.5180387,73.907525,Bhagwan Tatyasaheb Kawade Road,Moderate
875,875,Bhagwan Tatyasaheb Kawade Road,2025,Oct-Dec,7786.569667,9357.583024,6215.635957,Bhagwan Tatyasaheb Kawade Road,18.5180387,73.907525,Bhagwan Tatyasaheb Kawade Road,Moderate
876,876,Bhagwan Tatyasaheb Kawade Road,2026,Jan-Mar,7156.87,8600.835552,5712.977654,Bhagwan Tatyasaheb Kawade Road,18.5180387,73.907525,Bhagwan Tatyasaheb Kawade Road,Moderate
877,877,Bhagwan Tatyasaheb Kawade Road,2026,Apr-Jun,7289.98,8760.801742,5819.232827,Bhagwan Tatyasaheb Kawade Road,18.5180387,73.907525,Bhagwan Tatyasaheb Kawade Road,Moderate
878,878,Bhagwan Tatyasaheb Kawade Road,2026,Jul-Sep,7429.97,8929.036035,5930.979965,Bhagwan Tatyasaheb Kawade Road,18.5180387,73.907525,Bhagwan Tatyasaheb Kawade Road,Moderate
879,879,Bhagwan Tatyasaheb Kawade Road,2026,Oct-Dec,7190.35,8641.070456,5739.703093,Bhagwan Tatyasaheb Kawade Road,18.5180387,73.907525,Bhagwan Tatyasaheb Kawade Road,Moderate
880,880,Bhagwan Tatyasaheb Kawade Road,2027,Jan-Mar,7334.43,8814.219945,5854.715078,Bhagwan Tatyasaheb Kawade Road,18.5180387,73.907525,Bhagwan Tatyasaheb Kawade Road,Moderate
881,881,Bhagwan Tatyasaheb Kawade Road,2027,Apr-Jun,7245.51,8707.359503,5783.734611,Bhagwan Tatyasaheb Kawade Road,18.5180387,73.907525,Bhagwan Tatyasaheb Kawade Road,Moderate
882,882,Bhagwan Tatyasaheb Kawade Road,2027,Jul-Sep,7242.1,8703.261503,5781.012575,Bhagwan Tatyasaheb Kawade Road,18.5180387,73.907525,Bhagwan Tatyasaheb Kawade Road,Moderate
883,883,Bhagwan Tatyasaheb Kawade Road,2027,Oct-Dec,7090.26,8520.786361,5659.806164,Bhagwan Tatyasaheb Kawade Road,18.5180387,73.907525,Bhagwan Tatyasaheb Kawade Road,Moderate
884,884,Bhagwan Tatyasaheb Kawade Road,2028,Jan-Mar,7533.59,9053.562341,6013.694719,Bhagwan Tatyasaheb Kawade Road,18.5180387,73.907525,Bhagwan Tatyasaheb Kawade Road,Moderate
885,885,Bhagwan Tatyasaheb Kawade Road,2028,Apr-Jun,7499.22,9012.257871,5986.258837,Bhagwan Tatyasaheb Kawade Road,18.5180387,73.907525,Bhagwan Tatyasaheb Kawade Road,Moderate
886,886,Bhagwan Tatyasaheb Kawade Road,2028,Jul-Sep,7635.88,9176.490306,6095.3478,Bhagwan Tatyasaheb Kawade Road,18.5180387,73.907525,Bhagwan Tatyasaheb Kawade Road,Moderate
887,887,Bhagwan Tatyasaheb Kawade Road,2028,Oct-Dec,7697.22,9250.206226,6144.312508,Bhagwan Tatyasaheb Kawade Road,18.5180387,73.907525,Bhagwan Tatyasaheb Kawade Road,Moderate
888,888,Bhagwan Tatyasaheb Kawade Road,2029,Jan-Mar,7344.86,8826.754296,5863.040834,Bhagwan Tatyasaheb Kawade Road,18.5180387,73.907525,Bhagwan Tatyasaheb Kawade Road,Moderate
889,889,Bhagwan Tatyasaheb Kawade Road,2029,Apr-Jun,7395.77,8887.935865,5903.679786,Bhagwan Tatyasaheb Kawade Road,18.5180387,73.907525,Bhagwan Tatyasaheb Kawade Road,Moderate
890,890,Bhagwan Tatyasaheb Kawade Road,2029,Jul-Sep,7492.9,9004.662752,5981.213892,Bhagwan Tatyasaheb Kawade Road,18.5180387,73.907525,Bhagwan Tatyasaheb Kawade Road,Moderate
891,891,Bhagwan Tatyasaheb Kawade Road,2029,Oct-Dec,7527.998,9046.842102,6009.230901,Bhagwan Tatyasaheb Kawade Road,18.5180387,73.907525,Bhagwan Tatyasaheb Kawade Road,Moderate
892,892,Bhagwan Tatyasaheb Kawade Road,2030,Jan-Mar,7571.92,9099.625777,6044.291675,Bhagwan Tatyasaheb Kawade Road,18.5180387,73.907525,Bhagwan Tatyasaheb Kawade Road,Moderate
893,893,Bhagwan Tatyasaheb Kawade Road,2030,Apr-Jun,7577.5,9106.331594,6048.745915,Bhagwan Tatyasaheb Kawade Road,18.5180387,73.907525,Bhagwan Tatyasaheb Kawade Road,Moderate
894,894,Bhagwan Tatyasaheb Kawade Road,2030,Jul-Sep,7712.04,9268.0163,6156.142586,Bhagwan Tatyasaheb Kawade Road,18.5180387,73.907525,Bhagwan Tatyasaheb Kawade Road,Moderate
895,895,Bhagwan Tatyasaheb Kawade Road,2030,Oct-Dec,7866.278,9453.373261,6279.263203,Bhagwan Tatyasaheb Kawade Road,18.5180387,73.907525,Bhagwan Tatyasaheb Kawade Road,Moderate
896,896,Bhandarkar Road,2024,Jan-Mar,15331.92433,18132.6066,12573.5776,Bhandarkar Road,18.51837454,73.83668655,Bhandarkar Road,Low
897,897,Bhandarkar Road,2024,Apr-Jun,15303.80433,18099.34992,12550.51664,Bhandarkar Road,18.51837454,73.83668655,Bhandarkar Road,Low
898,898,Bhandarkar Road,2024,Jul-Sep,15206.93767,17984.78862,12471.07713,Bhandarkar Road,18.51837454,73.83668655,Bhandarkar Road,Low
899,899,Bhandarkar Road,2024,Oct-Dec,15589.83312,18437.62758,12785.08635,Bhandarkar Road,18.51837454,73.83668655,Bhandarkar Road,Low
900,900,Bhandarkar Road,2025,Jan-Mar,15250.47017,18036.2732,12506.77775,Bhandarkar Road,18.51837454,73.83668655,Bhandarkar Road,Low
901,901,Bhandarkar Road,2025,Apr-Jun,15224.97017,18006.11512,12485.86542,Bhandarkar Road,18.51837454,73.83668655,Bhandarkar Road,Low
902,902,Bhandarkar Road,2025,Jul-Sep,15291.8935,18085.26334,12540.74866,Bhandarkar Road,18.51837454,73.83668655,Bhandarkar Road,Low
903,903,Bhandarkar Road,2025,Oct-Dec,15990.50062,18911.485,13113.67028,Bhandarkar Road,18.51837454,73.83668655,Bhandarkar Road,Low
904,904,Bhandarkar Road,2026,Jan-Mar,14878.73,17596.62727,12201.91688,Bhandarkar Road,18.51837454,73.83668655,Bhandarkar Road,Low
905,905,Bhandarkar Road,2026,Apr-Jun,15085.05,17840.63574,12371.11811,Bhandarkar Road,18.51837454,73.83668655,Bhandarkar Road,Low
906,906,Bhandarkar Road,2026,Jul-Sep,15089.25,17845.60295,12374.5625,Bhandarkar Road,18.51837454,73.83668655,Bhandarkar Road,Low
907,907,Bhandarkar Road,2026,Oct-Dec,15016.7,17759.80025,12315.06487,Bhandarkar Road,18.51837454,73.83668655,Bhandarkar Road,Low
908,908,Bhandarkar Road,2027,Jan-Mar,14038.36,16602.7469,11512.73676,Bhandarkar Road,18.51837454,73.83668655,Bhandarkar Road,Low
909,909,Bhandarkar Road,2027,Apr-Jun,14265.79,16871.72153,11699.25012,Bhandarkar Road,18.51837454,73.83668655,Bhandarkar Road,Low
910,910,Bhandarkar Road,2027,Jul-Sep,14376.41,17002.54849,11789.96862,Bhandarkar Road,18.51837454,73.83668655,Bhandarkar Road,Low
911,911,Bhandarkar Road,2027,Oct-Dec,14431.24,17067.39428,11834.93423,Bhandarkar Road,18.51837454,73.83668655,Bhandarkar Road,Low
912,912,Bhandarkar Road,2028,Jan-Mar,14558.88,17218.35028,11939.61068,Bhandarkar Road,18.51837454,73.83668655,Bhandarkar Road,Low
913,913,Bhandarkar Road,2028,Apr-Jun,14610.88,17279.84912,11982.25542,Bhandarkar Road,18.51837454,73.83668655,Bhandarkar Road,Low
914,914,Bhandarkar Road,2028,Jul-Sep,14600.92,17268.06972,11974.08732,Bhandarkar Road,18.51837454,73.83668655,Bhandarkar Road,Low
915,915,Bhandarkar Road,2028,Oct-Dec,14610.35667,17279.23019,11981.82624,Bhandarkar Road,18.51837454,73.83668655,Bhandarkar Road,Low
916,916,Bhandarkar Road,2029,Jan-Mar,15060.5,17811.60119,12350.98487,Bhandarkar Road,18.51837454,73.83668655,Bhandarkar Road,Low
917,917,Bhandarkar Road,2029,Apr-Jun,15084.5,17839.98527,12370.66706,Bhandarkar Road,18.51837454,73.83668655,Bhandarkar Road,Low
918,918,Bhandarkar Road,2029,Jul-Sep,15166,17936.37287,12437.5045,Bhandarkar Road,18.51837454,73.83668655,Bhandarkar Road,Low
919,919,Bhandarkar Road,2029,Oct-Dec,15331.09417,18131.62479,12572.89679,Bhandarkar Road,18.51837454,73.83668655,Bhandarkar Road,Low
920,920,Bhandarkar Road,2030,Jan-Mar,15331.92433,18132.6066,12573.5776,Bhandarkar Road,18.51837454,73.83668655,Bhandarkar Road,Low
921,921,Bhandarkar Road,2030,Apr-Jun,15303.80433,18099.34992,12550.51664,Bhandarkar Road,18.51837454,73.83668655,Bhandarkar Road,Low
922,922,Bhandarkar Road,2030,Jul-Sep,15206.93767,17984.78862,12471.07713,Bhandarkar Road,18.51837454,73.83668655,Bhandarkar Road,Low
923,923,Bhandarkar Road,2030,Oct-Dec,15589.83312,18437.62758,12785.08635,Bhandarkar Road,18.51837454,73.83668655,Bhandarkar Road,Low
924,924,Bharati Vidyapeeth Road,2024,Jan-Mar,5641.89,7410.782738,4245.017289,Bharati Vidyapeeth Road,18.4602808,73.85194841,Bharati Vidyapeeth Road,Moderate
925,925,Bharati Vidyapeeth Road,2024,Apr-Jun,5759.03,7564.649454,4333.154655,Bharati Vidyapeeth Road,18.4602808,73.85194841,Bharati Vidyapeeth Road,Moderate
926,926,Bharati Vidyapeeth Road,2024,Jul-Sep,5772.126667,7581.852298,4343.008724,Bharati Vidyapeeth Road,18.4602808,73.85194841,Bharati Vidyapeeth Road,Moderate
927,927,Bharati Vidyapeeth Road,2024,Oct-Dec,5791.922,7607.854031,4357.902941,Bharati Vidyapeeth Road,18.4602808,73.85194841,Bharati Vidyapeeth Road,Moderate
928,928,Bharati Vidyapeeth Road,2025,Jan-Mar,5594.119,7348.034173,4209.073887,Bharati Vidyapeeth Road,18.4602808,73.85194841,Bharati Vidyapeeth Road,Moderate
929,929,Bharati Vidyapeeth Road,2025,Apr-Jun,5734.293,7532.156702,4314.542276,Bharati Vidyapeeth Road,18.4602808,73.85194841,Bharati Vidyapeeth Road,Moderate
930,930,Bharati Vidyapeeth Road,2025,Jul-Sep,4948.63,6500.16604,3723.401184,Bharati Vidyapeeth Road,18.4602808,73.85194841,Bharati Vidyapeeth Road,Moderate
931,931,Bharati Vidyapeeth Road,2025,Oct-Dec,5106.548,6707.595818,3842.220346,Bharati Vidyapeeth Road,18.4602808,73.85194841,Bharati Vidyapeeth Road,Moderate
932,932,Bharati Vidyapeeth Road,2026,Jan-Mar,4210.52,5530.637594,3168.039468,Bharati Vidyapeeth Road,18.4602808,73.85194841,Bharati Vidyapeeth Road,Moderate
933,933,Bharati Vidyapeeth Road,2026,Apr-Jun,4228.89,5554.76711,3181.861249,Bharati Vidyapeeth Road,18.4602808,73.85194841,Bharati Vidyapeeth Road,Moderate
934,934,Bharati Vidyapeeth Road,2026,Jul-Sep,4325.85,5682.126824,3254.814971,Bharati Vidyapeeth Road,18.4602808,73.85194841,Bharati Vidyapeeth Road,Moderate
935,935,Bharati Vidyapeeth Road,2026,Oct-Dec,4494.74,5903.968635,3381.889581,Bharati Vidyapeeth Road,18.4602808,73.85194841,Bharati Vidyapeeth Road,Moderate
936,936,Bharati Vidyapeeth Road,2027,Jan-Mar,4560.35,5990.149233,3431.255234,Bharati Vidyapeeth Road,18.4602808,73.85194841,Bharati Vidyapeeth Road,Moderate
937,937,Bharati Vidyapeeth Road,2027,Apr-Jun,4582.97,6019.861246,3448.27476,Bharati Vidyapeeth Road,18.4602808,73.85194841,Bharati Vidyapeeth Road,Moderate
938,938,Bharati Vidyapeeth Road,2027,Jul-Sep,4685.6,6154.668665,3525.494649,Bharati Vidyapeeth Road,18.4602808,73.85194841,Bharati Vidyapeeth Road,Moderate
939,939,Bharati Vidyapeeth Road,2027,Oct-Dec,5048.36,6631.164227,3798.439083,Bharati Vidyapeeth Road,18.4602808,73.85194841,Bharati Vidyapeeth Road,Moderate
940,940,Bharati Vidyapeeth Road,2028,Jan-Mar,4968.95,6526.856937,3738.690165,Bharati Vidyapeeth Road,18.4602808,73.85194841,Bharati Vidyapeeth Road,Moderate
941,941,Bharati Vidyapeeth Road,2028,Apr-Jun,5020.92,6595.121008,3777.792939,Bharati Vidyapeeth Road,18.4602808,73.85194841,Bharati Vidyapeeth Road,Moderate
942,942,Bharati Vidyapeeth Road,2028,Jul-Sep,5059.338333,6645.58458,3806.699297,Bharati Vidyapeeth Road,18.4602808,73.85194841,Bharati Vidyapeeth Road,Moderate
943,943,Bharati Vidyapeeth Road,2028,Oct-Dec,5328.23,6998.78142,4009.016211,Bharati Vidyapeeth Road,18.4602808,73.85194841,Bharati Vidyapeeth Road,Moderate
944,944,Bharati Vidyapeeth Road,2029,Jan-Mar,5358.06,7037.963972,4031.460616,Bharati Vidyapeeth Road,18.4602808,73.85194841,Bharati Vidyapeeth Road,Moderate
945,945,Bharati Vidyapeeth Road,2029,Apr-Jun,5420.82,7120.401015,4078.681899,Bharati Vidyapeeth Road,18.4602808,73.85194841,Bharati Vidyapeeth Road,Moderate
946,946,Bharati Vidyapeeth Road,2029,Jul-Sep,5512.9,7241.35071,4147.963858,Bharati Vidyapeeth Road,18.4602808,73.85194841,Bharati Vidyapeeth Road,Moderate
947,947,Bharati Vidyapeeth Road,2029,Oct-Dec,5560.17,7303.441197,4183.530302,Bharati Vidyapeeth Road,18.4602808,73.85194841,Bharati Vidyapeeth Road,Moderate
948,948,Bharati Vidyapeeth Road,2030,Jan-Mar,5641.89,7410.782738,4245.017289,Bharati Vidyapeeth Road,18.4602808,73.85194841,Bharati Vidyapeeth Road,Moderate
949,949,Bharati Vidyapeeth Road,2030,Apr-Jun,5759.03,7564.649454,4333.154655,Bharati Vidyapeeth Road,18.4602808,73.85194841,Bharati Vidyapeeth Road,Moderate
950,950,Bharati Vidyapeeth Road,2030,Jul-Sep,5772.126667,7581.852298,4343.008724,Bharati Vidyapeeth Road,18.4602808,73.85194841,Bharati Vidyapeeth Road,Moderate
951,951,Bharati Vidyapeeth Road,2030,Oct-Dec,5791.922,7607.854031,4357.902941,Bharati Vidyapeeth Road,18.4602808,73.85194841,Bharati Vidyapeeth Road,Moderate
952,952,Bhosari,2024,Jan-Mar,5875.72,7103.223951,4648.366617,Bhosari,18.6210093,73.8501298,Bhosari,Moderate
953,953,Bhosari,2024,Apr-Jun,5998.38,7251.509003,4745.404708,Bhosari,18.6210093,73.8501298,Bhosari,Moderate
954,954,Bhosari,2024,Jul-Sep,6007.2775,7262.265291,4752.443648,Bhosari,18.6210093,73.8501298,Bhosari,Moderate
955,955,Bhosari,2024,Oct-Dec,6047.78,7311.229219,4784.485758,Bhosari,18.6210093,73.8501298,Bhosari,Moderate
956,956,Bhosari,2025,Jan-Mar,6073.313833,7342.097357,4804.685941,Bhosari,18.6210093,73.8501298,Bhosari,Moderate
957,957,Bhosari,2025,Apr-Jun,6212.253833,7510.063485,4914.603374,Bhosari,18.6210093,73.8501298,Bhosari,Moderate
958,958,Bhosari,2025,Jul-Sep,5905.935167,7139.751405,4672.27027,Bhosari,18.6210093,73.8501298,Bhosari,Moderate
959,959,Bhosari,2025,Oct-Dec,5958.435667,7203.21985,4713.804171,Bhosari,18.6210093,73.8501298,Bhosari,Moderate
960,960,Bhosari,2026,Jan-Mar,5486.78,6633.030013,4340.670588,Bhosari,18.6210093,73.8501298,Bhosari,Moderate
961,961,Bhosari,2026,Apr-Jun,5541.76,6699.495953,4384.166057,Bhosari,18.6210093,73.8501298,Bhosari,Moderate
962,962,Bhosari,2026,Jul-Sep,5564.87,6727.433892,4402.44871,Bhosari,18.6210093,73.8501298,Bhosari,Moderate
963,963,Bhosari,2026,Oct-Dec,5681.69,6868.658903,4494.866693,Bhosari,18.6210093,73.8501298,Bhosari,Moderate
964,964,Bhosari,2027,Jan-Mar,5635.53,6812.85556,4458.348853,Bhosari,18.6210093,73.8501298,Bhosari,Moderate
965,965,Bhosari,2027,Apr-Jun,5691.93,6881.038154,4502.967704,Bhosari,18.6210093,73.8501298,Bhosari,Moderate
966,966,Bhosari,2027,Jul-Sep,5743.58,6943.47842,4543.828762,Bhosari,18.6210093,73.8501298,Bhosari,Moderate
967,967,Bhosari,2027,Oct-Dec,6003.48,7257.674451,4749.439391,Bhosari,18.6210093,73.8501298,Bhosari,Moderate
968,968,Bhosari,2028,Jan-Mar,5807.53,7020.788293,4594.420527,Bhosari,18.6210093,73.8501298,Bhosari,Moderate
969,969,Bhosari,2028,Apr-Jun,6041.63,7303.794415,4779.620405,Bhosari,18.6210093,73.8501298,Bhosari,Moderate
970,970,Bhosari,2028,Jul-Sep,6014.75,7271.29888,4758.35525,Bhosari,18.6210093,73.8501298,Bhosari,Moderate
971,971,Bhosari,2028,Oct-Dec,6284.23,7597.076281,4971.544755,Bhosari,18.6210093,73.8501298,Bhosari,Moderate
972,972,Bhosari,2029,Jan-Mar,5862.16,7086.831114,4637.639106,Bhosari,18.6210093,73.8501298,Bhosari,Moderate
973,973,Bhosari,2029,Apr-Jun,5876.63,7104.32406,4649.086531,Bhosari,18.6210093,73.8501298,Bhosari,Moderate
974,974,Bhosari,2029,Jul-Sep,5983,7232.915949,4733.237368,Bhosari,18.6210093,73.8501298,Bhosari,Moderate
975,975,Bhosari,2029,Oct-Dec,6002.53,7256.525985,4748.687832,Bhosari,18.6210093,73.8501298,Bhosari,Moderate
976,976,Bhosari,2030,Jan-Mar,5875.72,7103.223951,4648.366617,Bhosari,18.6210093,73.8501298,Bhosari,Moderate
977,977,Bhosari,2030,Apr-Jun,5998.38,7251.509003,4745.404708,Bhosari,18.6210093,73.8501298,Bhosari,Moderate
978,978,Bhosari,2030,Jul-Sep,6007.2775,7262.265291,4752.443648,Bhosari,18.6210093,73.8501298,Bhosari,Moderate
979,979,Bhosari,2030,Oct-Dec,6047.78,7311.229219,4784.485758,Bhosari,18.6210093,73.8501298,Bhosari,Moderate
980,980,Bhosari Alandi Road,2024,Jan-Mar,5623.08,7030.54396,4210.664463,Bhosari Alandi Road,18.62987693,73.86995361,Bhosari Alandi Road,Moderate
981,981,Bhosari Alandi Road,2024,Apr-Jun,5724.54,7157.399525,4286.639554,Bhosari Alandi Road,18.62987693,73.86995361,Bhosari Alandi Road,Moderate
