location,quarter,year,avg_price
Prabhadevi,Jul-Sep,2029,39264.31
Prabhadevi,Oct-Dec,2029,40418.63
Prabhadevi,Jan-Mar,2030,42777.57
Prabhadevi,Apr-Jun,2030,42256.26
Prabhadevi,Jul-Sep,2030,43017.53
Prabhadevi,Oct-Dec,2030,45036.89
Raheja Vihar,Jan-Mar,2024,18969.4
Raheja Vihar,Apr-Jun,2024,18977.95
Raheja Vihar,Jul-Sep,2024,18955.93
Raheja Vihar,Oct-Dec,2024,19123.24
Raheja Vihar,Jan-Mar,2025,19420.47
Raheja Vihar,Apr-Jun,2025,19880.73
Raheja Vihar,Jul-Sep,2025,19770.193
Raheja Vihar,Oct-Dec,2025,18947.263
Raheja Vihar,Jan-Mar,2026,18803.98
Raheja Vihar,Apr-Jun,2026,18745.94
Raheja Vihar,Jul-Sep,2026,18784.6
Raheja Vihar,Oct-Dec,2026,18786.86
Raheja Vihar,Jan-Mar,2027,18355.16
Raheja Vihar,Apr-Jun,2027,18325.55
Raheja Vihar,Jul-Sep,2027,18377.65
Raheja Vihar,Oct-Dec,2027,18297.89
Raheja Vihar,Jan-Mar,2028,18590.1
Raheja Vihar,Apr-Jun,2028,18618.64
Raheja Vihar,Jul-Sep,2028,18723.02
Raheja Vihar,Oct-Dec,2028,19100.59
Raheja Vihar,Jan-Mar,2029,18991.68
Raheja Vihar,Apr-Jun,2029,18946.23
Raheja Vihar,Jul-Sep,2029,18904.96
Raheja Vihar,Oct-Dec,2029,19284.2
Raheja Vihar,Jan-Mar,2030,18969.4
Raheja Vihar,Apr-Jun,2030,18977.95
Raheja Vihar,Jul-Sep,2030,18955.93
Raheja Vihar,Oct-Dec,2030,19123.24
Rajendra Nagar,Jan-Mar,2024,16455.47
Rajendra Nagar,Apr-Jun,2024,17155.15
Rajendra Nagar,Jul-Sep,2024,17680.9
Rajendra Nagar,Oct-Dec,2024,17873.25
Rajendra Nagar,Jan-Mar,2025,19792.415
Rajendra Nagar,Apr-Jun,2025,20290.655
Rajendra Nagar,Jul-Sep,2025,18740.622
Rajendra Nagar,Oct-Dec,2025,17172.5725
Rajendra Nagar,Jan-Mar,2026,16341.4
Rajendra Nagar,Apr-Jun,2026,16688.17
Rajendra Nagar,Jul-Sep,2026,16910.38
Rajendra Nagar,Oct-Dec,2026,16864.65
Rajendra Nagar,Jan-Mar,2027,16746.2
Rajendra Nagar,Apr-Jun,2027,17171.69
Rajendra Nagar,Jul-Sep,2027,17451.27
Rajendra Nagar,Oct-Dec,2027,17454.67
Rajendra Nagar,Jan-Mar,2028,16969.38
Rajendra Nagar,Apr-Jun,2028,17609.86
Rajendra Nagar,Jul-Sep,2028,17323.768
Rajendra Nagar,Oct-Dec,2028,17196.83
Rajendra Nagar,Jan-Mar,2029,16763.88
Rajendra Nagar,Apr-Jun,2029,17123.05
Rajendra Nagar,Jul-Sep,2029,17320.95
Rajendra Nagar,Oct-Dec,2029,16953.58
Rajendra Nagar,Jan-Mar,2030,16455.47
Rajendra Nagar,Apr-Jun,2030,17155.15
Rajendra Nagar,Jul-Sep,2030,17680.9
Rajendra Nagar,Oct-Dec,2030,17873.25
Santacruz,Jan-Mar,2024,24088.27
Santacruz,Apr-Jun,2024,24176.99
Santacruz,Jul-Sep,2024,24082.45
Santacruz,Oct-Dec,2024,24277.46
Santacruz,Jan-Mar,2025,25907.19167
Santacruz,Apr-Jun,2025,26743.02167
Santacruz,Jul-Sep,2025,26083.07619
Santacruz,Oct-Dec,2025,24788.605
Santacruz,Jan-Mar,2026,24006.52
Santacruz,Apr-Jun,2026,24077.62
Santacruz,Jul-Sep,2026,23833.79
Santacruz,Oct-Dec,2026,23779.71
Santacruz,Jan-Mar,2027,23644.17
Santacruz,Apr-Jun,2027,23435.6
Santacruz,Jul-Sep,2027,23201.98
Santacruz,Oct-Dec,2027,23705.51
Santacruz,Jan-Mar,2028,24177.63
Santacruz,Apr-Jun,2028,24191.71
Santacruz,Jul-Sep,2028,24233.6
Santacruz,Oct-Dec,2028,24399.72
Santacruz,Jan-Mar,2029,24089.01
Santacruz,Apr-Jun,2029,24188.1
Santacruz,Jul-Sep,2029,24567.19
Santacruz,Oct-Dec,2029,24949.52
Santacruz,Jan-Mar,2030,24088.27
Santacruz,Apr-Jun,2030,24176.99
Santacruz,Jul-Sep,2030,24082.45
Santacruz,Oct-Dec,2030,24277.46
Santacruz East,Jan-Mar,2024,22737.37
Santacruz East,Apr-Jun,2024,22535.97
Santacruz East,Jul-Sep,2024,22499.65
Santacruz East,Oct-Dec,2024,22126.78
Santacruz East,Jan-Mar,2025,24028.59
Santacruz East,Apr-Jun,2025,24503.16
Santacruz East,Jul-Sep,2025,24242.055
Santacruz East,Oct-Dec,2025,22439.785
Santacruz East,Jan-Mar,2026,21407.26
Santacruz East,Apr-Jun,2026,21697.84
Santacruz East,Jul-Sep,2026,21971.47
Santacruz East,Oct-Dec,2026,22107.32
Santacruz East,Jan-Mar,2027,21377.63
Santacruz East,Apr-Jun,2027,21621.42
Santacruz East,Jul-Sep,2027,21731.01
Santacruz East,Oct-Dec,2027,22081.32
Santacruz East,Jan-Mar,2028,22617.29
Santacruz East,Apr-Jun,2028,22550.14
Santacruz East,Jul-Sep,2028,22506.42
Santacruz East,Oct-Dec,2028,22508.01
Santacruz East,Jan-Mar,2029,22682.27
Santacruz East,Apr-Jun,2029,22596.48
Santacruz East,Jul-Sep,2029,22558.68
Santacruz East,Oct-Dec,2029,22505.99
Santacruz East,Jan-Mar,2030,22737.37
Santacruz East,Apr-Jun,2030,22535.97
Santacruz East,Jul-Sep,2030,22499.65
Santacruz East,Oct-Dec,2030,22126.78
Santacruz West,Jan-Mar,2024,37250
Santacruz West,Apr-Jun,2024,37304.4
Santacruz West,Jul-Sep,2024,38467.19
Santacruz West,Oct-Dec,2024,38049.62
Santacruz West,Jan-Mar,2025,39034.55
Santacruz West,Apr-Jun,2025,39362.63
Santacruz West,Jul-Sep,2025,38327.49
Santacruz West,Oct-Dec,2025,36140.82
Santacruz West,Jan-Mar,2026,35267.74
Santacruz West,Apr-Jun,2026,35197.37
Santacruz West,Jul-Sep,2026,35109.9
Santacruz West,Oct-Dec,2026,34999.27
Santacruz West,Jan-Mar,2027,33899.31
Santacruz West,Apr-Jun,2027,33453.62
Santacruz West,Jul-Sep,2027,33918.42
Santacruz West,Oct-Dec,2027,34562.74
Santacruz West,Jan-Mar,2028,34417.86
Santacruz West,Apr-Jun,2028,34397.67
Santacruz West,Jul-Sep,2028,34873.67
Santacruz West,Oct-Dec,2028,35566.39
Santacruz West,Jan-Mar,2029,34893.79
Santacruz West,Apr-Jun,2029,35145.46
Santacruz West,Jul-Sep,2029,35491.96
Santacruz West,Oct-Dec,2029,35937.85
Santacruz West,Jan-Mar,2030,37250
Santacruz West,Apr-Jun,2030,37304.4
Santacruz West,Jul-Sep,2030,38467.19
Santacruz West,Oct-Dec,2030,38049.62
Sewri,Jan-Mar,2024,29757.36
Sewri,Apr-Jun,2024,29455.7
Sewri,Jul-Sep,2024,29915.43
Sewri,Oct-Dec,2024,29565.22
Sewri,Jan-Mar,2025,30303.11
Sewri,Apr-Jun,2025,30289.15
Sewri,Jul-Sep,2025,29128.125
Sewri,Oct-Dec,2025,28863.4
Sewri,Jan-Mar,2026,28556.17
Sewri,Apr-Jun,2026,27997.22
Sewri,Jul-Sep,2026,28036.46
Sewri,Oct-Dec,2026,27747.75
Sewri,Jan-Mar,2027,27121.93
Sewri,Apr-Jun,2027,27767.9
Sewri,Jul-Sep,2027,26955.41
Sewri,Oct-Dec,2027,26441.8
Sewri,Jan-Mar,2028,25968.45
Sewri,Apr-Jun,2028,26294.72
Sewri,Jul-Sep,2028,26311.85
Sewri,Oct-Dec,2028,26613.74
Sewri,Jan-Mar,2029,27697.02
Sewri,Apr-Jun,2029,27913.3
Sewri,Jul-Sep,2029,27771.52
Sewri,Oct-Dec,2029,27584.36
Sewri,Jan-Mar,2030,29757.36
Sewri,Apr-Jun,2030,29455.7
Sewri,Jul-Sep,2030,29915.43
Sewri,Oct-Dec,2030,29565.22
Shastri Nagar Andheri West,Jan-Mar,2024,25514.62
Shastri Nagar Andheri West,Apr-Jun,2024,25814.58
Shastri Nagar Andheri West,Jul-Sep,2024,25851.59
Shastri Nagar Andheri West,Oct-Dec,2024,26001.91
Shastri Nagar Andheri West,Jan-Mar,2025,26392.6
Shastri Nagar Andheri West,Apr-Jun,2025,26649.26
Shastri Nagar Andheri West,Jul-Sep,2025,22838.02
Shastri Nagar Andheri West,Oct-Dec,2025,22118.76
Shastri Nagar Andheri West,Jan-Mar,2026,22137.14
Shastri Nagar Andheri West,Apr-Jun,2026,22045.99
Shastri Nagar Andheri West,Jul-Sep,2026,21089.38
Shastri Nagar Andheri West,Oct-Dec,2026,20940.28
Shastri Nagar Andheri West,Jan-Mar,2027,23106.99
Shastri Nagar Andheri West,Apr-Jun,2027,23182.18
Shastri Nagar Andheri West,Jul-Sep,2027,23075.67
Shastri Nagar Andheri West,Oct-Dec,2027,23193.04
Shastri Nagar Andheri West,Jan-Mar,2028,25255.22
Shastri Nagar Andheri West,Apr-Jun,2028,25313.29
Shastri Nagar Andheri West,Jul-Sep,2028,24990.39
Shastri Nagar Andheri West,Oct-Dec,2028,25169.87
Shastri Nagar Andheri West,Jan-Mar,2029,26061.43
Shastri Nagar Andheri West,Apr-Jun,2029,26186.53
Shastri Nagar Andheri West,Jul-Sep,2029,26567.63
Shastri Nagar Andheri West,Oct-Dec,2029,26941.84
Shastri Nagar Andheri West,Jan-Mar,2030,25514.62
Shastri Nagar Andheri West,Apr-Jun,2030,25814.58
Shastri Nagar Andheri West,Jul-Sep,2030,25851.59
Shastri Nagar Andheri West,Oct-Dec,2030,26001.91
,,,N/A
,,,N/A
,,,N/A
,,,N/A
,,,N/A
,,,N/A
,,,N/A
,,,N/A
,,,N/A
,,,N/A
,,,N/A
,,,N/A
,,,N/A
,,,N/A
,,,N/A
,,,N/A
,,,N/A
,,,N/A
,,,N/A
,,,N/A
,,,N/A
,,,N/A
,,,N/A
,,,N/A
,,,N/A
,,,N/A
,,,N/A
,,,N/A
Shivaji Park,Jan-Mar,2024,40172.67
Shivaji Park,Apr-Jun,2024,39887.08
Shivaji Park,Jul-Sep,2024,39881.705
Shivaji Park,Oct-Dec,2024,41738.6
Shivaji Park,Jan-Mar,2025,42893.67167
Shivaji Park,Apr-Jun,2025,42418.64833
Shivaji Park,Jul-Sep,2025,40126.46433
Shivaji Park,Oct-Dec,2025,38416.76
Shivaji Park,Jan-Mar,2026,35204.21
Shivaji Park,Apr-Jun,2026,35229.6
Shivaji Park,Jul-Sep,2026,35182.73
Shivaji Park,Oct-Dec,2026,35583.36
Shivaji Park,Jan-Mar,2027,36988.85
Shivaji Park,Apr-Jun,2027,37179.12
Shivaji Park,Jul-Sep,2027,37603.6
Shivaji Park,Oct-Dec,2027,37084.3
Shivaji Park,Jan-Mar,2028,36715
Shivaji Park,Apr-Jun,2028,36731.98
Shivaji Park,Jul-Sep,2028,37007.6
Shivaji Park,Oct-Dec,2028,36190.9
Shivaji Park,Jan-Mar,2029,38020.9
Shivaji Park,Apr-Jun,2029,37698.94
Shivaji Park,Jul-Sep,2029,37249.9
Shivaji Park,Oct-Dec,2029,38494.85
Shivaji Park,Jan-Mar,2030,40172.67
Shivaji Park,Apr-Jun,2030,39887.08
Shivaji Park,Jul-Sep,2030,39881.705
Shivaji Park,Oct-Dec,2030,41738.6
Sion,Jan-Mar,2024,24048.03
Sion,Apr-Jun,2024,23668.25
Sion,Jul-Sep,2024,24546.55
Sion,Oct-Dec,2024,25054.21
Sion,Jan-Mar,2025,26115.974
Sion,Apr-Jun,2025,26622.624
Sion,Jul-Sep,2025,26188.466
Sion,Oct-Dec,2025,24916.224
Sion,Jan-Mar,2026,23762.28
Sion,Apr-Jun,2026,23581.76
Sion,Jul-Sep,2026,23614.86
Sion,Oct-Dec,2026,23653.91
Sion,Jan-Mar,2027,23560.66
Sion,Apr-Jun,2027,23413.71
Sion,Jul-Sep,2027,22932.95
Sion,Oct-Dec,2027,22887.33
Sion,Jan-Mar,2028,22708.75
Sion,Apr-Jun,2028,23114.93
Sion,Jul-Sep,2028,23056.06
Sion,Oct-Dec,2028,22899.87
Sion,Jan-Mar,2029,23927.84
Sion,Apr-Jun,2029,24200.85
Sion,Jul-Sep,2029,23622.42
Sion,Oct-Dec,2029,24105.16
Sion,Jan-Mar,2030,24048.03
Sion,Apr-Jun,2030,23668.25
Sion,Jul-Sep,2030,24546.55
Sion,Oct-Dec,2030,25054.21
Tardeo,Jan-Mar,2024,45930.67
Tardeo,Apr-Jun,2024,47719.57
Tardeo,Jul-Sep,2024,47841.41
Tardeo,Oct-Dec,2024,48436.44
Tardeo,Jan-Mar,2025,50306.98429
Tardeo,Apr-Jun,2025,50544.85429
Tardeo,Jul-Sep,2025,51319.74629
Tardeo,Oct-Dec,2025,49385.52629
Tardeo,Jan-Mar,2026,47246.43
Tardeo,Apr-Jun,2026,49080.35
Tardeo,Jul-Sep,2026,47212.46
Tardeo,Oct-Dec,2026,45058.08
Tardeo,Jan-Mar,2027,44539.06
Tardeo,Apr-Jun,2027,43618.16
Tardeo,Jul-Sep,2027,43408.26
Tardeo,Oct-Dec,2027,42300.74
Tardeo,Jan-Mar,2028,42665.62
Tardeo,Apr-Jun,2028,42071.78
Tardeo,Jul-Sep,2028,41992.26
Tardeo,Oct-Dec,2028,41900.96
Tardeo,Jan-Mar,2029,43986.27
Tardeo,Apr-Jun,2029,43951.23
Tardeo,Jul-Sep,2029,44169.27
Tardeo,Oct-Dec,2029,43443.96
Tardeo,Jan-Mar,2030,45930.67
Tardeo,Apr-Jun,2030,47719.57
Tardeo,Jul-Sep,2030,47841.41
Tardeo,Oct-Dec,2030,48436.44
Thakur Complex,Jan-Mar,2024,17230.38
Thakur Complex,Apr-Jun,2024,17293.12
Thakur Complex,Jul-Sep,2024,17454.98
Thakur Complex,Oct-Dec,2024,17527.05
Thakur Complex,Jan-Mar,2025,17727.02
Thakur Complex,Apr-Jun,2025,17815.9
Thakur Complex,Jul-Sep,2025,16443.86
Thakur Complex,Oct-Dec,2025,16349.37
Thakur Complex,Jan-Mar,2026,16091.5
Thakur Complex,Apr-Jun,2026,16059.49
Thakur Complex,Jul-Sep,2026,15947.3
Thakur Complex,Oct-Dec,2026,15912.16
Thakur Complex,Jan-Mar,2027,15580.23
Thakur Complex,Apr-Jun,2027,15454.65
Thakur Complex,Jul-Sep,2027,15553.62
Thakur Complex,Oct-Dec,2027,15618.49
Thakur Complex,Jan-Mar,2028,15786.55
Thakur Complex,Apr-Jun,2028,15851.24
Thakur Complex,Jul-Sep,2028,15803.15
Thakur Complex,Oct-Dec,2028,15971.44
Thakur Complex,Jan-Mar,2029,16595.6
Thakur Complex,Apr-Jun,2029,16614.53
Thakur Complex,Jul-Sep,2029,16716.71
Thakur Complex,Oct-Dec,2029,16640.76
Thakur Complex,Jan-Mar,2030,17230.38
Thakur Complex,Apr-Jun,2030,17293.12
Thakur Complex,Jul-Sep,2030,17454.98
Thakur Complex,Oct-Dec,2030,17527.05
Thakur Village,Jan-Mar,2024,19120.18
Thakur Village,Apr-Jun,2024,19142.14
Thakur Village,Jul-Sep,2024,19638.96
Thakur Village,Oct-Dec,2024,19241.44
Thakur Village,Jan-Mar,2025,20660.19
Thakur Village,Apr-Jun,2025,20567.24
Thakur Village,Jul-Sep,2025,17048.865
Thakur Village,Oct-Dec,2025,16704.46
Thakur Village,Jan-Mar,2026,17039.52
Thakur Village,Apr-Jun,2026,17030.56
Thakur Village,Jul-Sep,2026,16873.26
Thakur Village,Oct-Dec,2026,17057.42
Thakur Village,Jan-Mar,2027,16852.98
Thakur Village,Apr-Jun,2027,16837.04
Thakur Village,Jul-Sep,2027,16766.48
Thakur Village,Oct-Dec,2027,17148.67
Thakur Village,Jan-Mar,2028,17364.45
Thakur Village,Apr-Jun,2028,17506.48
Thakur Village,Jul-Sep,2028,17572.73
Thakur Village,Oct-Dec,2028,17699.83
Thakur Village,Jan-Mar,2029,18622.09
Thakur Village,Apr-Jun,2029,18585.24
Thakur Village,Jul-Sep,2029,18725.56
Thakur Village,Oct-Dec,2029,18490.53
Thakur Village,Jan-Mar,2030,19120.18
Thakur Village,Apr-Jun,2030,19142.14
Thakur Village,Jul-Sep,2030,19638.96
Thakur Village,Oct-Dec,2030,19241.44
Tilak Nagar Chembur,Jan-Mar,2024,18406.19
Tilak Nagar Chembur,Apr-Jun,2024,18231.72
Tilak Nagar Chembur,Jul-Sep,2024,19034.78
Tilak Nagar Chembur,Oct-Dec,2024,18932.25
Tilak Nagar Chembur,Jan-Mar,2025,19805.34
Tilak Nagar Chembur,Apr-Jun,2025,19631.96333
Tilak Nagar Chembur,Jul-Sep,2025,17847.7445
Tilak Nagar Chembur,Oct-Dec,2025,16873.60067
Tilak Nagar Chembur,Jan-Mar,2026,16707.82
Tilak Nagar Chembur,Apr-Jun,2026,16691.68
Tilak Nagar Chembur,Jul-Sep,2026,16448.55
Tilak Nagar Chembur,Oct-Dec,2026,16723.39
Tilak Nagar Chembur,Jan-Mar,2027,16379.99
Tilak Nagar Chembur,Apr-Jun,2027,16416.37
Tilak Nagar Chembur,Jul-Sep,2027,16264.41
Tilak Nagar Chembur,Oct-Dec,2027,16767.58
Tilak Nagar Chembur,Jan-Mar,2028,17231.79
Tilak Nagar Chembur,Apr-Jun,2028,17340.43
Tilak Nagar Chembur,Jul-Sep,2028,17315.19833
Tilak Nagar Chembur,Oct-Dec,2028,17163.205
Tilak Nagar Chembur,Jan-Mar,2029,17837.34
Tilak Nagar Chembur,Apr-Jun,2029,17714.87
Tilak Nagar Chembur,Jul-Sep,2029,18054.2
Tilak Nagar Chembur,Oct-Dec,2029,18002.44
Tilak Nagar Chembur,Jan-Mar,2030,18406.19
Tilak Nagar Chembur,Apr-Jun,2030,18231.72
Tilak Nagar Chembur,Jul-Sep,2030,19034.78
Tilak Nagar Chembur,Oct-Dec,2030,18932.25
Vakola,Jan-Mar,2024,19394.38
Vakola,Apr-Jun,2024,19888.91
Vakola,Jul-Sep,2024,20181.98
Vakola,Oct-Dec,2024,20259.81
Vakola,Jan-Mar,2025,21132.78
Vakola,Apr-Jun,2025,22122.27
Vakola,Jul-Sep,2025,20514.66
Vakola,Oct-Dec,2025,19018.13
Vakola,Jan-Mar,2026,18625.81
Vakola,Apr-Jun,2026,19255.56
Vakola,Jul-Sep,2026,19896.75
Vakola,Oct-Dec,2026,20439.66
Vakola,Jan-Mar,2027,19247.37
Vakola,Apr-Jun,2027,18820.77
Vakola,Jul-Sep,2027,19087.64
Vakola,Oct-Dec,2027,19449.7
Vakola,Jan-Mar,2028,19677.25
Vakola,Apr-Jun,2028,19565.88
Vakola,Jul-Sep,2028,19962.1
Vakola,Oct-Dec,2028,19415.92
Vakola,Jan-Mar,2029,19545.73
Vakola,Apr-Jun,2029,19559.8
Vakola,Jul-Sep,2029,19927.46
Vakola,Oct-Dec,2029,19744.86
Vakola,Jan-Mar,2030,19394.38
Vakola,Apr-Jun,2030,19888.91
Vakola,Jul-Sep,2030,20181.98
Vakola,Oct-Dec,2030,20259.81
Vasai,Jan-Mar,2024,6129.84
Vasai,Apr-Jun,2024,6134.02
Vasai,Jul-Sep,2024,6206.564
Vasai,Oct-Dec,2024,6258.73
Vasai,Jan-Mar,2025,6522.005
Vasai,Apr-Jun,2025,6629.515
Vasai,Jul-Sep,2025,6231.470333
Vasai,Oct-Dec,2025,5553.255
Vasai,Jan-Mar,2026,5308.16
Vasai,Apr-Jun,2026,5495.34
Vasai,Jul-Sep,2026,5542.14
Vasai,Oct-Dec,2026,5557.01
Vasai,Jan-Mar,2027,5475.5
Vasai,Apr-Jun,2027,5639.43
Vasai,Jul-Sep,2027,5733.18
Vasai,Oct-Dec,2027,5748.99
Vasai,Jan-Mar,2028,5676.28
Vasai,Apr-Jun,2028,5700.43
Vasai,Jul-Sep,2028,5769.375
Vasai,Oct-Dec,2028,5707.24
Vasai,Jan-Mar,2029,5949.71
Vasai,Apr-Jun,2029,5941.1
Vasai,Jul-Sep,2029,6091.24
Vasai,Oct-Dec,2029,6120.82
Vasai,Jan-Mar,2030,6129.84
Vasai,Apr-Jun,2030,6134.02
Vasai,Jul-Sep,2030,6206.564
Vasai,Oct-Dec,2030,6258.73
Vasai East,Jan-Mar,2024,5632.31
Vasai East,Apr-Jun,2024,5653.55
Vasai East,Jul-Sep,2024,5743.165
Vasai East,Oct-Dec,2024,5737.06
Vasai East,Jan-Mar,2025,5952.846667
Vasai East,Apr-Jun,2025,6063.421667
Vasai East,Jul-Sep,2025,5775.759
Vasai East,Oct-Dec,2025,5230.120833
Vasai East,Jan-Mar,2026,4804.06
Vasai East,Apr-Jun,2026,5008.55
Vasai East,Jul-Sep,2026,5057.905
Vasai East,Oct-Dec,2026,5059.57
Vasai East,Jan-Mar,2027,4977.25
Vasai East,Apr-Jun,2027,5136.12
Vasai East,Jul-Sep,2027,5267.9
Vasai East,Oct-Dec,2027,5277.55
Vasai East,Jan-Mar,2028,5171.5
Vasai East,Apr-Jun,2028,5200.59
Vasai East,Jul-Sep,2028,5262.68
Vasai East,Oct-Dec,2028,5292.31
Vasai East,Jan-Mar,2029,5296.68
Vasai East,Apr-Jun,2029,5337.15
Vasai East,Jul-Sep,2029,5408.02
Vasai East,Oct-Dec,2029,5536.75
Vasai East,Jan-Mar,2030,5632.31
Vasai East,Apr-Jun,2030,5653.55
Vasai East,Jul-Sep,2030,5743.165
Vasai East,Oct-Dec,2030,5737.06
Vasai West,Jan-Mar,2024,7108.52
Vasai West,Apr-Jun,2024,7285.37
Vasai West,Jul-Sep,2024,7307.006667
Vasai West,Oct-Dec,2024,7216.81
Vasai West,Jan-Mar,2025,7158.896667
Vasai West,Apr-Jun,2025,7205.873333
Vasai West,Jul-Sep,2025,6825.083333
Vasai West,Oct-Dec,2025,6296.700952
Vasai West,Jan-Mar,2026,6285.75
Vasai West,Apr-Jun,2026,6363.43
Vasai West,Jul-Sep,2026,6341.04
Vasai West,Oct-Dec,2026,6301.61
Vasai West,Jan-Mar,2027,6451.14
Vasai West,Apr-Jun,2027,6465.69
Vasai West,Jul-Sep,2027,6553.88
Vasai West,Oct-Dec,2027,6552.93
Vasai West,Jan-Mar,2028,6703.58
Vasai West,Apr-Jun,2028,6714.12
Vasai West,Jul-Sep,2028,6768.096667
Vasai West,Oct-Dec,2028,6558.8
Vasai West,Jan-Mar,2029,6902.56
Vasai West,Apr-Jun,2029,7104.65
Vasai West,Jul-Sep,2029,7255.8
Vasai West,Oct-Dec,2029,7165.56
Vasai West,Jan-Mar,2030,7108.52
Vasai West,Apr-Jun,2030,7285.37
Vasai West,Jul-Sep,2030,7307.006667
Vasai West,Oct-Dec,2030,7216.81
Veera Desai Road,Jan-Mar,2024,21981.93
Veera Desai Road,Apr-Jun,2024,22273.87
Veera Desai Road,Jul-Sep,2024,22960.48667
Veera Desai Road,Oct-Dec,2024,23209.87
Veera Desai Road,Jan-Mar,2025,22666.61167
Veera Desai Road,Apr-Jun,2025,22771.57167
Veera Desai Road,Jul-Sep,2025,22350.6725
Veera Desai Road,Oct-Dec,2025,21356.72917
Veera Desai Road,Jan-Mar,2026,20776.49
Veera Desai Road,Apr-Jun,2026,20439.82
Veera Desai Road,Jul-Sep,2026,20328.37667
Veera Desai Road,Oct-Dec,2026,20076.89
Veera Desai Road,Jan-Mar,2027,20242.95
Veera Desai Road,Apr-Jun,2027,19890.51
Veera Desai Road,Jul-Sep,2027,20166.6
Veera Desai Road,Oct-Dec,2027,20050.47
Veera Desai Road,Jan-Mar,2028,21001.69
Veera Desai Road,Apr-Jun,2028,20969.94
Veera Desai Road,Jul-Sep,2028,21131.11333
Veera Desai Road,Oct-Dec,2028,21326.97
Veera Desai Road,Jan-Mar,2029,21342.43
Veera Desai Road,Apr-Jun,2029,21342.37
Veera Desai Road,Jul-Sep,2029,21809.78
Veera Desai Road,Oct-Dec,2029,22096.24
Veera Desai Road,Jan-Mar,2030,21981.93
Veera Desai Road,Apr-Jun,2030,22273.87
Veera Desai Road,Jul-Sep,2030,22960.48667
Veera Desai Road,Oct-Dec,2030,23209.87
Versova Andheri West,Jan-Mar,2024,25185.18
Versova Andheri West,Apr-Jun,2024,24449.52
Versova Andheri West,Jul-Sep,2024,25230.55
Versova Andheri West,Oct-Dec,2024,25117.88
Versova Andheri West,Jan-Mar,2025,25757.66
Versova Andheri West,Apr-Jun,2025,26524.57
Versova Andheri West,Jul-Sep,2025,25446.28364
Versova Andheri West,Oct-Dec,2025,24255.07
Versova Andheri West,Jan-Mar,2026,23361.67
Versova Andheri West,Apr-Jun,2026,23123.41
Versova Andheri West,Jul-Sep,2026,24596.58
Versova Andheri West,Oct-Dec,2026,24539.46
Versova Andheri West,Jan-Mar,2027,23519.01
Versova Andheri West,Apr-Jun,2027,22931.03
Versova Andheri West,Jul-Sep,2027,24177.68
Versova Andheri West,Oct-Dec,2027,24404.72
Versova Andheri West,Jan-Mar,2028,22269.94
Versova Andheri West,Apr-Jun,2028,23514.08
Versova Andheri West,Jul-Sep,2028,24515.39
Versova Andheri West,Oct-Dec,2028,25372.74
Versova Andheri West,Jan-Mar,2029,25134.91
Versova Andheri West,Apr-Jun,2029,25310.32
Versova Andheri West,Jul-Sep,2029,25869.44
Versova Andheri West,Oct-Dec,2029,25598.22
Versova Andheri West,Jan-Mar,2030,25185.18
Versova Andheri West,Apr-Jun,2030,24449.52
Versova Andheri West,Jul-Sep,2030,25230.55
Versova Andheri West,Oct-Dec,2030,25117.88
Vikhroli East,Jan-Mar,2024,17265.17
Vikhroli East,Apr-Jun,2024,17638.29
Vikhroli East,Jul-Sep,2024,16628.26
Vikhroli East,Oct-Dec,2024,17045.48
Vikhroli East,Jan-Mar,2025,19017.785
Vikhroli East,Apr-Jun,2025,18829.585
Vikhroli East,Jul-Sep,2025,19470.02
Vikhroli East,Oct-Dec,2025,19734.42
Vikhroli East,Jan-Mar,2026,19581.64
Vikhroli East,Apr-Jun,2026,18365.53
Vikhroli East,Jul-Sep,2026,18949.375
Vikhroli East,Oct-Dec,2026,19464.08
Vikhroli East,Jan-Mar,2027,19414.8
Vikhroli East,Apr-Jun,2027,19138.89
Vikhroli East,Jul-Sep,2027,20092.39
Vikhroli East,Oct-Dec,2027,20237.65
Vikhroli East,Jan-Mar,2028,15391.03
Vikhroli East,Apr-Jun,2028,16061.3
Vikhroli East,Jul-Sep,2028,15737.69
Vikhroli East,Oct-Dec,2028,15661.29
Vikhroli East,Jan-Mar,2029,16105.59
Vikhroli East,Apr-Jun,2029,16446.8
Vikhroli East,Jul-Sep,2029,16703.25
Vikhroli East,Oct-Dec,2029,16327.13
Vikhroli East,Jan-Mar,2030,17265.17
Vikhroli East,Apr-Jun,2030,17638.29
Vikhroli East,Jul-Sep,2030,16628.26
Vikhroli East,Oct-Dec,2030,17045.48
Vikhroli West,Jan-Mar,2024,17695.35
Vikhroli West,Apr-Jun,2024,17973.43
Vikhroli West,Jul-Sep,2024,18212.36
Vikhroli West,Oct-Dec,2024,19680.8
Vikhroli West,Jan-Mar,2025,18935.12
Vikhroli West,Apr-Jun,2025,17945.58
Vikhroli West,Jul-Sep,2025,16393.075
Vikhroli West,Oct-Dec,2025,16884.08
Vikhroli West,Jan-Mar,2026,16602.07
Vikhroli West,Apr-Jun,2026,16213.58
Vikhroli West,Jul-Sep,2026,15965.29
Vikhroli West,Oct-Dec,2026,16766.88
Vikhroli West,Jan-Mar,2027,15813.53
Vikhroli West,Apr-Jun,2027,15369.3
Vikhroli West,Jul-Sep,2027,15736.37
Vikhroli West,Oct-Dec,2027,16201.25
