,location,quarter,year,avg_price,Locality,Final Risk Calculated,Unnamed: 2
4502,Nalasopara West,Jul-Sep,2029.0,5040.21,Nalasopara West,High Risk,
4503,Nalasopara West,Oct-Dec,2029.0,5031.42,Nalasopara West,High Risk,
4504,Nalasopara West,Jan-Mar,2030.0,5149.92,Nalasopara West,High Risk,
4505,Nalasopara West,Apr-Jun,2030.0,5121.05,Nalasopara West,High Risk,
4506,Nalasopara West,Jul-Sep,2030.0,5285.524881,Nalasopara West,High Risk,
4507,Nalasopara West,Oct-Dec,2030.0,5266.204881,Nalasopara West,High Risk,
4508,,,,,,,
4509,,,,,,,
4510,,,,,,,
4511,,,,,,,
4512,,,,,,,
4513,,,,,,,
4514,,,,,,,
4515,,,,,,,
4516,,,,,,,
4517,,,,,,,
4518,,,,,,,
4519,,,,,,,
4520,,,,,,,
4521,,,,,,,
4522,,,,,,,
4523,,,,,,,
4524,,,,,,,
4525,,,,,,,
4526,,,,,,,
4527,,,,,,,
4528,,,,,,,
4529,,,,,,,
4530,,,,,,,
4531,,,,,,,
4532,,,,,,,
4533,,,,,,,
4534,,,,,,,
4535,,,,,,,
4536,Oshiwara,Jan-Mar,2024.0,19864.67,Oshiwara,Moderate Risk,
4537,Oshiwara,Apr-Jun,2024.0,19751.86,Oshiwara,Moderate Risk,
4538,Oshiwara,Jul-Sep,2024.0,19963.74,Oshiwara,Moderate Risk,
4539,Oshiwara,Oct-Dec,2024.0,20300.45,Oshiwara,Moderate Risk,
4540,Oshiwara,Jan-Mar,2025.0,24469.1075,Oshiwara,Moderate Risk,
4541,Oshiwara,Apr-Jun,2025.0,23459.3575,Oshiwara,Moderate Risk,
4542,Oshiwara,Jul-Sep,2025.0,23771.127,Oshiwara,Moderate Risk,
4543,Oshiwara,Oct-Dec,2025.0,21880.43083,Oshiwara,Moderate Risk,
4544,Oshiwara,Jan-Mar,2026.0,19666.45,Oshiwara,Moderate Risk,
4545,Oshiwara,Apr-Jun,2026.0,19781.94,Oshiwara,Moderate Risk,
4546,Oshiwara,Jul-Sep,2026.0,20037.03,Oshiwara,Moderate Risk,
4547,Oshiwara,Oct-Dec,2026.0,19630.57,Oshiwara,Moderate Risk,
4548,Oshiwara,Jan-Mar,2027.0,18068.83,Oshiwara,Moderate Risk,
4549,Oshiwara,Apr-Jun,2027.0,18729.2,Oshiwara,Moderate Risk,
4550,Oshiwara,Jul-Sep,2027.0,18775.7,Oshiwara,Moderate Risk,
4551,Oshiwara,Oct-Dec,2027.0,18562.58,Oshiwara,Moderate Risk,
4552,Oshiwara,Jan-Mar,2028.0,17783.23,Oshiwara,Moderate Risk,
4553,Oshiwara,Apr-Jun,2028.0,17793.1,Oshiwara,Moderate Risk,
4554,Oshiwara,Jul-Sep,2028.0,17939.44,Oshiwara,Moderate Risk,
4555,Oshiwara,Oct-Dec,2028.0,17780.96,Oshiwara,Moderate Risk,
4556,Oshiwara,Jan-Mar,2029.0,20221.17,Oshiwara,Moderate Risk,
4557,Oshiwara,Apr-Jun,2029.0,20457.89,Oshiwara,Moderate Risk,
4558,Oshiwara,Jul-Sep,2029.0,20053.09,Oshiwara,Moderate Risk,
4559,Oshiwara,Oct-Dec,2029.0,20071.68,Oshiwara,Moderate Risk,
4560,Oshiwara,Jan-Mar,2030.0,19864.67,Oshiwara,Moderate Risk,
4561,Oshiwara,Apr-Jun,2030.0,19751.86,Oshiwara,Moderate Risk,
4562,Oshiwara,Jul-Sep,2030.0,19963.74,Oshiwara,Moderate Risk,
4563,Oshiwara,Oct-Dec,2030.0,20300.45,Oshiwara,Moderate Risk,
4564,Pali Hill,Jan-Mar,2024.0,52435.59,Pali Hill,Low Risk,
4565,Pali Hill,Apr-Jun,2024.0,49856.73,Pali Hill,Low Risk,
4566,Pali Hill,Jul-Sep,2024.0,49793.282,Pali Hill,Low Risk,
4567,Pali Hill,Oct-Dec,2024.0,53926.39,Pali Hill,Low Risk,
4568,Pali Hill,Jan-Mar,2025.0,50064.51,Pali Hill,Low Risk,
4569,Pali Hill,Apr-Jun,2025.0,48239.166,Pali Hill,Low Risk,
4570,Pali Hill,Jul-Sep,2025.0,46515.36429,Pali Hill,Low Risk,
4571,Pali Hill,Oct-Dec,2025.0,45300.778,Pali Hill,Low Risk,
4572,Pali Hill,Jan-Mar,2026.0,45007.44,Pali Hill,Low Risk,
4573,Pali Hill,Apr-Jun,2026.0,44218.73,Pali Hill,Low Risk,
4574,Pali Hill,Jul-Sep,2026.0,45662.23,Pali Hill,Low Risk,
4575,Pali Hill,Oct-Dec,2026.0,44643.95,Pali Hill,Low Risk,
4576,Pali Hill,Jan-Mar,2027.0,46014.65,Pali Hill,Low Risk,
4577,Pali Hill,Apr-Jun,2027.0,45692.6,Pali Hill,Low Risk,
4578,Pali Hill,Jul-Sep,2027.0,47158.8,Pali Hill,Low Risk,
4579,Pali Hill,Oct-Dec,2027.0,43881.4,Pali Hill,Low Risk,
4580,Pali Hill,Jan-Mar,2028.0,48270.78,Pali Hill,Low Risk,
4581,Pali Hill,Apr-Jun,2028.0,47424.8,Pali Hill,Low Risk,
4582,Pali Hill,Jul-Sep,2028.0,47440.75829,Pali Hill,Low Risk,
4583,Pali Hill,Oct-Dec,2028.0,45395.43,Pali Hill,Low Risk,
4584,Pali Hill,Jan-Mar,2029.0,51599.19,Pali Hill,Low Risk,
4585,Pali Hill,Apr-Jun,2029.0,51097.13,Pali Hill,Low Risk,
4586,Pali Hill,Jul-Sep,2029.0,51184.84,Pali Hill,Low Risk,
4587,Pali Hill,Oct-Dec,2029.0,54599.55,Pali Hill,Low Risk,
4588,Pali Hill,Jan-Mar,2030.0,52435.59,Pali Hill,Low Risk,
4589,Pali Hill,Apr-Jun,2030.0,49856.73,Pali Hill,Low Risk,
4590,Pali Hill,Jul-Sep,2030.0,49793.282,Pali Hill,Low Risk,
4591,Pali Hill,Oct-Dec,2030.0,53926.39,Pali Hill,Low Risk,
4592,Pant Nagar,Jan-Mar,2024.0,19073.62,Pant Nagar,Moderate Risk,
4593,Pant Nagar,Apr-Jun,2024.0,19191.63,Pant Nagar,Moderate Risk,
4594,Pant Nagar,Jul-Sep,2024.0,19065.35867,Pant Nagar,Moderate Risk,
4595,Pant Nagar,Oct-Dec,2024.0,19153.152,Pant Nagar,Moderate Risk,
4596,Pant Nagar,Jan-Mar,2025.0,22375.645,Pant Nagar,Moderate Risk,
4597,Pant Nagar,Apr-Jun,2025.0,22156.745,Pant Nagar,Moderate Risk,
4598,Pant Nagar,Jul-Sep,2025.0,20018.40979,Pant Nagar,Moderate Risk,
4599,Pant Nagar,Oct-Dec,2025.0,19992.36819,Pant Nagar,Moderate Risk,
4600,Pant Nagar,Jan-Mar,2026.0,20020.7,Pant Nagar,Moderate Risk,
4601,Pant Nagar,Apr-Jun,2026.0,20869.37,Pant Nagar,Moderate Risk,
4602,Pant Nagar,Jul-Sep,2026.0,21056.61476,Pant Nagar,Moderate Risk,
4603,Pant Nagar,Oct-Dec,2026.0,20967.65,Pant Nagar,Moderate Risk,
4604,Pant Nagar,Jan-Mar,2027.0,18938.01,Pant Nagar,Moderate Risk,
4605,Pant Nagar,Apr-Jun,2027.0,21248.29,Pant Nagar,Moderate Risk,
4606,Pant Nagar,Jul-Sep,2027.0,20782.63143,Pant Nagar,Moderate Risk,
4607,Pant Nagar,Oct-Dec,2027.0,20696.85,Pant Nagar,Moderate Risk,
4608,Pant Nagar,Jan-Mar,2028.0,19711.17,Pant Nagar,Moderate Risk,
4609,Pant Nagar,Apr-Jun,2028.0,20413.14,Pant Nagar,Moderate Risk,
4610,Pant Nagar,Jul-Sep,2028.0,18326.0685,Pant Nagar,Moderate Risk,
4611,Pant Nagar,Oct-Dec,2028.0,18166.21,Pant Nagar,Moderate Risk,
4612,Pant Nagar,Jan-Mar,2029.0,18884.14,Pant Nagar,Moderate Risk,
4613,Pant Nagar,Apr-Jun,2029.0,19500.42,Pant Nagar,Moderate Risk,
4614,Pant Nagar,Jul-Sep,2029.0,18829.67,Pant Nagar,Moderate Risk,
4615,Pant Nagar,Oct-Dec,2029.0,18724.42,Pant Nagar,Moderate Risk,
4616,Pant Nagar,Jan-Mar,2030.0,19073.62,Pant Nagar,Moderate Risk,
4617,Pant Nagar,Apr-Jun,2030.0,19191.63,Pant Nagar,Moderate Risk,
4618,Pant Nagar,Jul-Sep,2030.0,19065.35867,Pant Nagar,Moderate Risk,
4619,Pant Nagar,Oct-Dec,2030.0,19153.152,Pant Nagar,Moderate Risk,
4620,Parel,Jan-Mar,2024.0,29929.58,Parel,Low Risk,
4621,Parel,Apr-Jun,2024.0,30563.82,Parel,Low Risk,
4622,Parel,Jul-Sep,2024.0,30849.54,Parel,Low Risk,
4623,Parel,Oct-Dec,2024.0,31093.73,Parel,Low Risk,
4624,Parel,Jan-Mar,2025.0,31108.04,Parel,Low Risk,
4625,Parel,Apr-Jun,2025.0,31352.58,Parel,Low Risk,
4626,Parel,Jul-Sep,2025.0,31207.02333,Parel,Low Risk,
4627,Parel,Oct-Dec,2025.0,29263.58,Parel,Low Risk,
4628,Parel,Jan-Mar,2026.0,27187.4,Parel,Low Risk,
4629,Parel,Apr-Jun,2026.0,27152.65,Parel,Low Risk,
4630,Parel,Jul-Sep,2026.0,26834.58,Parel,Low Risk,
4631,Parel,Oct-Dec,2026.0,26704.0,Parel,Low Risk,
4632,Parel,Jan-Mar,2027.0,27098.2,Parel,Low Risk,
4633,Parel,Apr-Jun,2027.0,27076.31,Parel,Low Risk,
4634,Parel,Jul-Sep,2027.0,27149.77,Parel,Low Risk,
4635,Parel,Oct-Dec,2027.0,27106.87,Parel,Low Risk,
4636,Parel,Jan-Mar,2028.0,27193.72,Parel,Low Risk,
4637,Parel,Apr-Jun,2028.0,27347.94,Parel,Low Risk,
4638,Parel,Jul-Sep,2028.0,27565.31,Parel,Low Risk,
4639,Parel,Oct-Dec,2028.0,27499.45,Parel,Low Risk,
4640,Parel,Jan-Mar,2029.0,28255.18,Parel,Low Risk,
4641,Parel,Apr-Jun,2029.0,28692.65,Parel,Low Risk,
4642,Parel,Jul-Sep,2029.0,29348.69,Parel,Low Risk,
4643,Parel,Oct-Dec,2029.0,29941.13,Parel,Low Risk,
4644,Parel,Jan-Mar,2030.0,29929.58,Parel,Low Risk,
4645,Parel,Apr-Jun,2030.0,30563.82,Parel,Low Risk,
4646,Parel,Jul-Sep,2030.0,30849.54,Parel,Low Risk,
4647,Parel,Oct-Dec,2030.0,31093.73,Parel,Low Risk,
4648,Powai,Jan-Mar,2024.0,21495.52333,Powai,Low Risk,
4649,Powai,Apr-Jun,2024.0,21232.72333,Powai,Low Risk,
4650,Powai,Jul-Sep,2024.0,21667.61,Powai,Low Risk,
4651,Powai,Oct-Dec,2024.0,22038.42667,Powai,Low Risk,
4652,Powai,Jan-Mar,2025.0,22723.16,Powai,Low Risk,
4653,Powai,Apr-Jun,2025.0,22042.09667,Powai,Low Risk,
4654,Powai,Jul-Sep,2025.0,21102.57738,Powai,Low Risk,
4655,Powai,Oct-Dec,2025.0,19861.01333,Powai,Low Risk,
4656,Powai,Jan-Mar,2026.0,19624.98,Powai,Low Risk,
4657,Powai,Apr-Jun,2026.0,19186.17,Powai,Low Risk,
4658,Powai,Jul-Sep,2026.0,19130.40333,Powai,Low Risk,
4659,Powai,Oct-Dec,2026.0,19058.19667,Powai,Low Risk,
4660,Powai,Jan-Mar,2027.0,18973.11,Powai,Low Risk,
4661,Powai,Apr-Jun,2027.0,18979.66,Powai,Low Risk,
4662,Powai,Jul-Sep,2027.0,19066.32,Powai,Low Risk,
4663,Powai,Oct-Dec,2027.0,19016.04,Powai,Low Risk,
4664,Powai,Jan-Mar,2028.0,19270.49,Powai,Low Risk,
4665,Powai,Apr-Jun,2028.0,19330.95,Powai,Low Risk,
4666,Powai,Jul-Sep,2028.0,19654.68,Powai,Low Risk,
4667,Powai,Oct-Dec,2028.0,19812.42,Powai,Low Risk,
4668,Powai,Jan-Mar,2029.0,20746.29,Powai,Low Risk,
4669,Powai,Apr-Jun,2029.0,20595.76,Powai,Low Risk,
4670,Powai,Jul-Sep,2029.0,20883.85,Powai,Low Risk,
4671,Powai,Oct-Dec,2029.0,21139.72,Powai,Low Risk,
4672,Powai,Jan-Mar,2030.0,21495.52333,Powai,Low Risk,
4673,Powai,Apr-Jun,2030.0,21232.72333,Powai,Low Risk,
4674,Powai,Jul-Sep,2030.0,21667.61,Powai,Low Risk,
4675,Powai,Oct-Dec,2030.0,22038.42667,Powai,Low Risk,
4676,Prabhadevi,Jan-Mar,2024.0,42777.57,Prabhadevi,Low Risk,
4677,Prabhadevi,Apr-Jun,2024.0,42256.26,Prabhadevi,Low Risk,
4678,Prabhadevi,Jul-Sep,2024.0,43017.53,Prabhadevi,Low Risk,
4679,Prabhadevi,Oct-Dec,2024.0,45036.89,Prabhadevi,Low Risk,
4680,Prabhadevi,Jan-Mar,2025.0,46921.1,Prabhadevi,Low Risk,
4681,Prabhadevi,Apr-Jun,2025.0,45613.09,Prabhadevi,Low Risk,
4682,Prabhadevi,Jul-Sep,2025.0,40051.12,Prabhadevi,Low Risk,
4683,Prabhadevi,Oct-Dec,2025.0,41733.34,Prabhadevi,Low Risk,
4684,Prabhadevi,Jan-Mar,2026.0,25865.44,Prabhadevi,Low Risk,
4685,Prabhadevi,Apr-Jun,2026.0,26605.5,Prabhadevi,Low Risk,
4686,Prabhadevi,Jul-Sep,2026.0,35228.85,Prabhadevi,Low Risk,
4687,Prabhadevi,Oct-Dec,2026.0,35933.7,Prabhadevi,Low Risk,
4688,Prabhadevi,Jan-Mar,2027.0,22769.41,Prabhadevi,Low Risk,
4689,Prabhadevi,Apr-Jun,2027.0,23443.94,Prabhadevi,Low Risk,
4690,Prabhadevi,Jul-Sep,2027.0,32743.7,Prabhadevi,Low Risk,
4691,Prabhadevi,Oct-Dec,2027.0,34456.98,Prabhadevi,Low Risk,
4692,Prabhadevi,Jan-Mar,2028.0,35992.56,Prabhadevi,Low Risk,
4693,Prabhadevi,Apr-Jun,2028.0,35929.29,Prabhadevi,Low Risk,
4694,Prabhadevi,Jul-Sep,2028.0,36877.7,Prabhadevi,Low Risk,
4695,Prabhadevi,Oct-Dec,2028.0,37669.24,Prabhadevi,Low Risk,
4696,Prabhadevi,Jan-Mar,2029.0,39070.42,Prabhadevi,Low Risk,
4697,Prabhadevi,Apr-Jun,2029.0,38741.3,Prabhadevi,Low Risk,
4698,Prabhadevi,Jul-Sep,2029.0,39264.31,Prabhadevi,Low Risk,
4699,Prabhadevi,Oct-Dec,2029.0,40418.63,Prabhadevi,Low Risk,
4700,Prabhadevi,Jan-Mar,2030.0,42777.57,Prabhadevi,Low Risk,
4701,Prabhadevi,Apr-Jun,2030.0,42256.26,Prabhadevi,Low Risk,
4702,Prabhadevi,Jul-Sep,2030.0,43017.53,Prabhadevi,Low Risk,
4703,Prabhadevi,Oct-Dec,2030.0,45036.89,Prabhadevi,Low Risk,
4704,Raheja Vihar,Jan-Mar,2024.0,18969.4,Raheja Vihar,Low Risk,
4705,Raheja Vihar,Apr-Jun,2024.0,18977.95,Raheja Vihar,Low Risk,
4706,Raheja Vihar,Jul-Sep,2024.0,18955.93,Raheja Vihar,Low Risk,
4707,Raheja Vihar,Oct-Dec,2024.0,19123.24,Raheja Vihar,Low Risk,
4708,Raheja Vihar,Jan-Mar,2025.0,19420.47,Raheja Vihar,Low Risk,
4709,Raheja Vihar,Apr-Jun,2025.0,19880.73,Raheja Vihar,Low Risk,
4710,Raheja Vihar,Jul-Sep,2025.0,19770.193,Raheja Vihar,Low Risk,
4711,Raheja Vihar,Oct-Dec,2025.0,18947.263,Raheja Vihar,Low Risk,
4712,Raheja Vihar,Jan-Mar,2026.0,18803.98,Raheja Vihar,Low Risk,
4713,Raheja Vihar,Apr-Jun,2026.0,18745.94,Raheja Vihar,Low Risk,
4714,Raheja Vihar,Jul-Sep,2026.0,18784.6,Raheja Vihar,Low Risk,
4715,Raheja Vihar,Oct-Dec,2026.0,18786.86,Raheja Vihar,Low Risk,
4716,Raheja Vihar,Jan-Mar,2027.0,18355.16,Raheja Vihar,Low Risk,
4717,Raheja Vihar,Apr-Jun,2027.0,18325.55,Raheja Vihar,Low Risk,
4718,Raheja Vihar,Jul-Sep,2027.0,18377.65,Raheja Vihar,Low Risk,
4719,Raheja Vihar,Oct-Dec,2027.0,18297.89,Raheja Vihar,Low Risk,
4720,Raheja Vihar,Jan-Mar,2028.0,18590.1,Raheja Vihar,Low Risk,
4721,Raheja Vihar,Apr-Jun,2028.0,18618.64,Raheja Vihar,Low Risk,
4722,Raheja Vihar,Jul-Sep,2028.0,18723.02,Raheja Vihar,Low Risk,
4723,Raheja Vihar,Oct-Dec,2028.0,19100.59,Raheja Vihar,Low Risk,
4724,Raheja Vihar,Jan-Mar,2029.0,18991.68,Raheja Vihar,Low Risk,
4725,Raheja Vihar,Apr-Jun,2029.0,18946.23,Raheja Vihar,Low Risk,
4726,Raheja Vihar,Jul-Sep,2029.0,18904.96,Raheja Vihar,Low Risk,
4727,Raheja Vihar,Oct-Dec,2029.0,19284.2,Raheja Vihar,Low Risk,
4728,Raheja Vihar,Jan-Mar,2030.0,18969.4,Raheja Vihar,Low Risk,
4729,Raheja Vihar,Apr-Jun,2030.0,18977.95,Raheja Vihar,Low Risk,
4730,Raheja Vihar,Jul-Sep,2030.0,18955.93,Raheja Vihar,Low Risk,
4731,Raheja Vihar,Oct-Dec,2030.0,19123.24,Raheja Vihar,Low Risk,
4732,Rajendra Nagar,Jan-Mar,2024.0,16455.47,Rajendra Nagar,Moderate Risk,
4733,Rajendra Nagar,Apr-Jun,2024.0,17155.15,Rajendra Nagar,Moderate Risk,
4734,Rajendra Nagar,Jul-Sep,2024.0,17680.9,Rajendra Nagar,Moderate Risk,
4735,Rajendra Nagar,Oct-Dec,2024.0,17873.25,Rajendra Nagar,Moderate Risk,
4736,Rajendra Nagar,Jan-Mar,2025.0,19792.415,Rajendra Nagar,Moderate Risk,
4737,Rajendra Nagar,Apr-Jun,2025.0,20290.655,Rajendra Nagar,Moderate Risk,
4738,Rajendra Nagar,Jul-Sep,2025.0,18740.622,Rajendra Nagar,Moderate Risk,
4739,Rajendra Nagar,Oct-Dec,2025.0,17172.5725,Rajendra Nagar,Moderate Risk,
4740,Rajendra Nagar,Jan-Mar,2026.0,16341.4,Rajendra Nagar,Moderate Risk,
4741,Rajendra Nagar,Apr-Jun,2026.0,16688.17,Rajendra Nagar,Moderate Risk,
4742,Rajendra Nagar,Jul-Sep,2026.0,16910.38,Rajendra Nagar,Moderate Risk,
4743,Rajendra Nagar,Oct-Dec,2026.0,16864.65,Rajendra Nagar,Moderate Risk,
4744,Rajendra Nagar,Jan-Mar,2027.0,16746.2,Rajendra Nagar,Moderate Risk,
4745,Rajendra Nagar,Apr-Jun,2027.0,17171.69,Rajendra Nagar,Moderate Risk,
4746,Rajendra Nagar,Jul-Sep,2027.0,17451.27,Rajendra Nagar,Moderate Risk,
4747,Rajendra Nagar,Oct-Dec,2027.0,17454.67,Rajendra Nagar,Moderate Risk,
4748,Rajendra Nagar,Jan-Mar,2028.0,16969.38,Rajendra Nagar,Moderate Risk,
4749,Rajendra Nagar,Apr-Jun,2028.0,17609.86,Rajendra Nagar,Moderate Risk,
4750,Rajendra Nagar,Jul-Sep,2028.0,17323.768,Rajendra Nagar,Moderate Risk,
4751,Rajendra Nagar,Oct-Dec,2028.0,17196.83,Rajendra Nagar,Moderate Risk,
4752,Rajendra Nagar,Jan-Mar,2029.0,16763.88,Rajendra Nagar,Moderate Risk,
4753,Rajendra Nagar,Apr-Jun,2029.0,17123.05,Rajendra Nagar,Moderate Risk,
4754,Rajendra Nagar,Jul-Sep,2029.0,17320.95,Rajendra Nagar,Moderate Risk,
4755,Rajendra Nagar,Oct-Dec,2029.0,16953.58,Rajendra Nagar,Moderate Risk,
4756,Rajendra Nagar,Jan-Mar,2030.0,16455.47,Rajendra Nagar,Moderate Risk,
4757,Rajendra Nagar,Apr-Jun,2030.0,17155.15,Rajendra Nagar,Moderate Risk,
4758,Rajendra Nagar,Jul-Sep,2030.0,17680.9,Rajendra Nagar,Moderate Risk,
4759,Rajendra Nagar,Oct-Dec,2030.0,17873.25,Rajendra Nagar,Moderate Risk,
4760,Santacruz,Jan-Mar,2024.0,24088.27,Santacruz,Low Risk,
4761,Santacruz,Apr-Jun,2024.0,24176.99,Santacruz,Low Risk,
4762,Santacruz,Jul-Sep,2024.0,24082.45,Santacruz,Low Risk,
4763,Santacruz,Oct-Dec,2024.0,24277.46,Santacruz,Low Risk,
4764,Santacruz,Jan-Mar,2025.0,25907.19167,Santacruz,Low Risk,
4765,Santacruz,Apr-Jun,2025.0,26743.02167,Santacruz,Low Risk,
4766,Santacruz,Jul-Sep,2025.0,26083.07619,Santacruz,Low Risk,
4767,Santacruz,Oct-Dec,2025.0,24788.605,Santacruz,Low Risk,
4768,Santacruz,Jan-Mar,2026.0,24006.52,Santacruz,Low Risk,
4769,Santacruz,Apr-Jun,2026.0,24077.62,Santacruz,Low Risk,
4770,Santacruz,Jul-Sep,2026.0,23833.79,Santacruz,Low Risk,
4771,Santacruz,Oct-Dec,2026.0,23779.71,Santacruz,Low Risk,
4772,Santacruz,Jan-Mar,2027.0,23644.17,Santacruz,Low Risk,
4773,Santacruz,Apr-Jun,2027.0,23435.6,Santacruz,Low Risk,
4774,Santacruz,Jul-Sep,2027.0,23201.98,Santacruz,Low Risk,
4775,Santacruz,Oct-Dec,2027.0,23705.51,Santacruz,Low Risk,
4776,Santacruz,Jan-Mar,2028.0,24177.63,Santacruz,Low Risk,
4777,Santacruz,Apr-Jun,2028.0,24191.71,Santacruz,Low Risk,
4778,Santacruz,Jul-Sep,2028.0,24233.6,Santacruz,Low Risk,
4779,Santacruz,Oct-Dec,2028.0,24399.72,Santacruz,Low Risk,
4780,Santacruz,Jan-Mar,2029.0,24089.01,Santacruz,Low Risk,
4781,Santacruz,Apr-Jun,2029.0,24188.1,Santacruz,Low Risk,
4782,Santacruz,Jul-Sep,2029.0,24567.19,Santacruz,Low Risk,
4783,Santacruz,Oct-Dec,2029.0,24949.52,Santacruz,Low Risk,
4784,Santacruz,Jan-Mar,2030.0,24088.27,Santacruz,Low Risk,
4785,Santacruz,Apr-Jun,2030.0,24176.99,Santacruz,Low Risk,
4786,Santacruz,Jul-Sep,2030.0,24082.45,Santacruz,Low Risk,
4787,Santacruz,Oct-Dec,2030.0,24277.46,Santacruz,Low Risk,
4788,Santacruz East,Jan-Mar,2024.0,22737.37,Santacruz East,Low Risk,
4789,Santacruz East,Apr-Jun,2024.0,22535.97,Santacruz East,Low Risk,
4790,Santacruz East,Jul-Sep,2024.0,22499.65,Santacruz East,Low Risk,
4791,Santacruz East,Oct-Dec,2024.0,22126.78,Santacruz East,Low Risk,
4792,Santacruz East,Jan-Mar,2025.0,24028.59,Santacruz East,Low Risk,
4793,Santacruz East,Apr-Jun,2025.0,24503.16,Santacruz East,Low Risk,
4794,Santacruz East,Jul-Sep,2025.0,24242.055,Santacruz East,Low Risk,
4795,Santacruz East,Oct-Dec,2025.0,22439.785,Santacruz East,Low Risk,
4796,Santacruz East,Jan-Mar,2026.0,21407.26,Santacruz East,Low Risk,
4797,Santacruz East,Apr-Jun,2026.0,21697.84,Santacruz East,Low Risk,
4798,Santacruz East,Jul-Sep,2026.0,21971.47,Santacruz East,Low Risk,
4799,Santacruz East,Oct-Dec,2026.0,22107.32,Santacruz East,Low Risk,
4800,Santacruz East,Jan-Mar,2027.0,21377.63,Santacruz East,Low Risk,
4801,Santacruz East,Apr-Jun,2027.0,21621.42,Santacruz East,Low Risk,
4802,Santacruz East,Jul-Sep,2027.0,21731.01,Santacruz East,Low Risk,
4803,Santacruz East,Oct-Dec,2027.0,22081.32,Santacruz East,Low Risk,
4804,Santacruz East,Jan-Mar,2028.0,22617.29,Santacruz East,Low Risk,
4805,Santacruz East,Apr-Jun,2028.0,22550.14,Santacruz East,Low Risk,
4806,Santacruz East,Jul-Sep,2028.0,22506.42,Santacruz East,Low Risk,
4807,Santacruz East,Oct-Dec,2028.0,22508.01,Santacruz East,Low Risk,
4808,Santacruz East,Jan-Mar,2029.0,22682.27,Santacruz East,Low Risk,
4809,Santacruz East,Apr-Jun,2029.0,22596.48,Santacruz East,Low Risk,
4810,Santacruz East,Jul-Sep,2029.0,22558.68,Santacruz East,Low Risk,
4811,Santacruz East,Oct-Dec,2029.0,22505.99,Santacruz East,Low Risk,
4812,Santacruz East,Jan-Mar,2030.0,22737.37,Santacruz East,Low Risk,
4813,Santacruz East,Apr-Jun,2030.0,22535.97,Santacruz East,Low Risk,
4814,Santacruz East,Jul-Sep,2030.0,22499.65,Santacruz East,Low Risk,
4815,Santacruz East,Oct-Dec,2030.0,22126.78,Santacruz East,Low Risk,
4816,Santacruz West,Jan-Mar,2024.0,37250.0,Santacruz West,Low Risk,
4817,Santacruz West,Apr-Jun,2024.0,37304.4,Santacruz West,Low Risk,
4818,Santacruz West,Jul-Sep,2024.0,38467.19,Santacruz West,Low Risk,
4819,Santacruz West,Oct-Dec,2024.0,38049.62,Santacruz West,Low Risk,
4820,Santacruz West,Jan-Mar,2025.0,39034.55,Santacruz West,Low Risk,
4821,Santacruz West,Apr-Jun,2025.0,39362.63,Santacruz West,Low Risk,
4822,Santacruz West,Jul-Sep,2025.0,38327.49,Santacruz West,Low Risk,
4823,Santacruz West,Oct-Dec,2025.0,36140.82,Santacruz West,Low Risk,
4824,Santacruz West,Jan-Mar,2026.0,35267.74,Santacruz West,Low Risk,
4825,Santacruz West,Apr-Jun,2026.0,35197.37,Santacruz West,Low Risk,
4826,Santacruz West,Jul-Sep,2026.0,35109.9,Santacruz West,Low Risk,
4827,Santacruz West,Oct-Dec,2026.0,34999.27,Santacruz West,Low Risk,
4828,Santacruz West,Jan-Mar,2027.0,33899.31,Santacruz West,Low Risk,
4829,Santacruz West,Apr-Jun,2027.0,33453.62,Santacruz West,Low Risk,
4830,Santacruz West,Jul-Sep,2027.0,33918.42,Santacruz West,Low Risk,
4831,Santacruz West,Oct-Dec,2027.0,34562.74,Santacruz West,Low Risk,
4832,Santacruz West,Jan-Mar,2028.0,34417.86,Santacruz West,Low Risk,
4833,Santacruz West,Apr-Jun,2028.0,34397.67,Santacruz West,Low Risk,
4834,Santacruz West,Jul-Sep,2028.0,34873.67,Santacruz West,Low Risk,
4835,Santacruz West,Oct-Dec,2028.0,35566.39,Santacruz West,Low Risk,
4836,Santacruz West,Jan-Mar,2029.0,34893.79,Santacruz West,Low Risk,
4837,Santacruz West,Apr-Jun,2029.0,35145.46,Santacruz West,Low Risk,
4838,Santacruz West,Jul-Sep,2029.0,35491.96,Santacruz West,Low Risk,
4839,Santacruz West,Oct-Dec,2029.0,35937.85,Santacruz West,Low Risk,
4840,Santacruz West,Jan-Mar,2030.0,37250.0,Santacruz West,Low Risk,
4841,Santacruz West,Apr-Jun,2030.0,37304.4,Santacruz West,Low Risk,
4842,Santacruz West,Jul-Sep,2030.0,38467.19,Santacruz West,Low Risk,
4843,Santacruz West,Oct-Dec,2030.0,38049.62,Santacruz West,Low Risk,
4844,Sewri,Jan-Mar,2024.0,29757.36,Sewri,Moderate Risk,
4845,Sewri,Apr-Jun,2024.0,29455.7,Sewri,Moderate Risk,
4846,Sewri,Jul-Sep,2024.0,29915.43,Sewri,Moderate Risk,
4847,Sewri,Oct-Dec,2024.0,29565.22,Sewri,Moderate Risk,
4848,Sewri,Jan-Mar,2025.0,30303.11,Sewri,Moderate Risk,
4849,Sewri,Apr-Jun,2025.0,30289.15,Sewri,Moderate Risk,
4850,Sewri,Jul-Sep,2025.0,29128.125,Sewri,Moderate Risk,
